Book_Title,Book_Rating,Sentiment_Understandability,How would you rate the conceptual clarity of the book?_score,How engaging and interactive were the examples and exercises?_score,"How helpful were the visuals, diagrams, and illustrations?_score","Overall, how satisfied are you with this textbook?_score",Would you recommend this book to other students?_score,Sentiment_Value_For_Money,Was the book affordable given your financial situation?_score,Sentiment_Exam_Utility,How likely are you to use this book again in future courses?_score,Sentiment_Avg_Rating
A NEW DEAL FOR ALL :RACE AND CLASS ST,2.9,3.0,3.0,5.0,2.0,3.0,1.0,3.0,3.0,3.0,3.0,2.9
A QUE SI  LL,3.4,3.5,3.5,2.5,4.5,4.0,3.5,2.5,1.0,4.5,4.5,3.4
A QUE SI!,3.1,2.8,2.6,2.4,3.4,4.4,3.8,2.6,2.2,4.0,2.8,3.1
A QUE SI!-TEXT (LL)-W/MINDTAP (24MONTH),2.983333333333333,3.6666666666666665,2.6666666666666665,2.5,3.1666666666666665,3.6666666666666665,3.6666666666666665,2.0,2.0,2.6666666666666665,3.8333333333333335,2.98
A SOCIOLOGICAL EXPERIMENT-CHAPTERS-CODE,3.24375,2.875,2.90625,3.90625,4.03125,3.4375,3.6875,2.1875,2.4375,3.46875,3.5,3.24
A TUTORIAL INTRODUCTION TO VHDL PROG...,3.3,3.5,3.0,2.5,4.5,3.5,4.0,3.5,2.0,3.5,3.0,3.3
A WORSE PLACE THAN HELL,3.05,3.5,3.0,2.5,3.0,3.5,2.0,2.0,4.0,3.0,4.0,3.05
A&P:UNITY OF FORM & FUNCTION - CONNECT,3.448717948717949,3.282051282051282,3.2564102564102564,3.948717948717949,4.0,3.769230769230769,3.3846153846153846,3.051282051282051,2.717948717948718,3.6666666666666665,3.41025641025641,3.45
A+ GUIDE TO HARDWARE  (LOOSELEAF),3.325,3.75,3.0,2.25,4.0,4.5,3.25,2.0,3.25,3.5,3.75,3.32
A-Z OF FOREIGN MUSICAL TERMS,3.2,2.0,5.0,3.0,4.0,4.0,3.0,2.0,3.0,2.0,4.0,3.2
A.D.:NEW ORLEANS AFTER THE DELUGE,3.233333333333333,2.6666666666666665,2.6666666666666665,3.6666666666666665,4.0,5.0,3.6666666666666665,2.3333333333333335,1.6666666666666667,2.6666666666666665,4.0,3.23
A.O.C. COOKBOOK,3.266666666666667,2.8333333333333335,3.6666666666666665,3.5,3.3333333333333335,3.6666666666666665,2.6666666666666665,2.6666666666666665,2.3333333333333335,4.0,4.0,3.27
"AA 16"" STRETCHER BARS",3.1,2.6666666666666665,4.0,3.6666666666666665,4.0,3.3333333333333335,2.6666666666666665,1.3333333333333333,3.0,3.6666666666666665,2.6666666666666665,3.1
"AA 16"" STRETCHER BARS (2 PER STUDENT)",3.6,5.0,4.0,3.0,4.0,3.5,3.0,2.5,3.5,5.0,2.5,3.6
"AA 20"" STRETCHER BARS",3.125,2.75,3.0,2.0,3.25,4.0,3.75,3.5,3.0,3.5,2.5,3.12
"AA 20"" STRETCHER BARS ( 2 PER STUDENT )",3.1,1.0,2.0,3.0,4.0,4.0,4.0,2.0,3.0,5.0,3.0,3.1
AA CARDBOARD PORTFOLIO,3.25,3.0,4.0,2.5,3.0,4.0,5.0,2.5,1.0,4.5,3.0,3.25
"AA ECONOMY BRUSH SET, FLATS, & ROUNDS",3.65,5.0,4.5,3.0,3.5,4.0,2.0,2.5,3.5,4.5,4.0,3.65
AA ECONOMY STRETCHED CANVAS 11 X 14,3.9,3.0,3.0,4.0,5.0,5.0,5.0,4.0,3.0,3.0,4.0,3.9
AA ECONOMY STRETCHED CANVAS 11X14,3.375,3.75,3.5,3.75,2.75,3.5,3.0,2.75,3.5,3.5,3.75,3.375
AA ECONOMY STRETCHED CANVAS 16 X 20,3.0,3.0,2.0,4.0,2.0,5.0,5.0,1.0,2.0,2.0,4.0,3.0
AA ECONOMY STRETCHED CANVAS 16X20,3.2,3.2,3.6,3.4,3.2,4.2,3.4,1.6,2.6,3.4,3.4,3.2
AA GESSO PINT,2.8714285714285714,2.5714285714285716,2.2857142857142856,2.5714285714285716,3.7142857142857144,3.857142857142857,3.0,2.4285714285714284,2.2857142857142856,2.5714285714285716,3.4285714285714284,2.8757142857142854
"AA GESSO, PINT",3.9,4.0,2.5,4.5,3.0,4.0,4.5,4.5,4.0,4.0,4.0,3.9
AA PAPER PALETTE PADS,3.3,3.25,3.25,3.25,4.5,3.5,2.75,2.75,2.75,3.5,3.5,3.3
AA PAPER PALETTE PADS 9 X 12,3.1500000000000004,3.0,2.0,3.5,4.0,4.0,3.5,2.5,1.5,3.5,4.0,3.15
AA VALUE BRUSH SET,3.2,2.0,5.0,4.0,4.0,3.0,1.0,3.0,3.0,3.0,4.0,3.2
AASHTO GDE.F/DES.OF PAVEMENT...-W/SUPP.,3.227777777777778,2.7222222222222223,2.888888888888889,3.388888888888889,3.9444444444444446,3.5,3.9444444444444446,2.3333333333333335,1.7222222222222223,3.7777777777777777,4.055555555555555,3.23
ABA VISUAL LANGUAGE,3.1500000000000004,3.0,5.0,3.0,3.5,3.5,4.0,2.5,2.5,2.5,2.0,3.15
ABANDON ME:MEMOIRS,3.1,2.75,3.0,2.5,2.75,4.0,3.75,2.75,2.0,3.25,4.25,3.1
ABCS OF CBM:PRACTICAL GDE.TO CURRICULUM,3.4,5.0,4.0,3.0,3.0,5.0,1.0,5.0,1.0,3.0,4.0,3.4
ABCS OF ENVIRONMENTAL REGULATION,3.5833333333333335,3.5,4.333333333333333,3.8333333333333335,3.3333333333333335,3.5,4.0,3.3333333333333335,3.1666666666666665,3.5,3.3333333333333335,3.5833333333333335
ABCS OF HOW WE LEARN,3.0823529411764703,2.7058823529411766,3.176470588235294,3.7058823529411766,3.2941176470588234,3.1176470588235294,3.4705882352941178,2.3529411764705883,2.0,3.235294117647059,3.764705882352941,3.08
ABENG,3.3899999999999997,3.7,2.4,3.6,3.4,4.0,3.5,3.2,2.3,3.8,4.0,3.3899999999999997
ABINA+THE IMPORTANT MEN,3.1999999999999997,3.25,2.0,3.5,3.5,3.75,3.0,3.75,3.0,2.75,3.5,3.2
ABNORMAL CHILD PSYCHOLOGY (LOOSE),3.3278481012658223,2.9873417721518987,3.4177215189873418,3.4177215189873418,3.2911392405063293,3.8860759493670884,3.5822784810126582,2.949367088607595,2.7468354430379747,3.5316455696202533,3.4683544303797467,3.33
ABNORMAL CHILD PSYCHOLOGY-MINDTAP,3.215909090909091,3.0454545454545454,3.5454545454545454,3.590909090909091,3.8863636363636362,3.6363636363636362,3.25,1.9772727272727273,2.4545454545454546,3.25,3.522727272727273,3.215681818181818
ABNORMAL CHILD+ADOLESCENT PSYCHOLOGY,2.85,4.0,2.0,1.5,3.5,3.0,3.5,3.0,3.5,2.5,2.0,2.85
ABNORMAL PSYCH. (PEARSON+),3.3000000000000003,3.2142857142857144,3.2857142857142856,3.1785714285714284,3.392857142857143,3.607142857142857,3.25,3.2142857142857144,2.892857142857143,3.5,3.4642857142857144,3.3000000000000003
ABNORMAL PSYCH.-ENHANC.MINDTAP,3.1,3.0,3.0,2.0,3.0,3.0,3.0,5.0,4.0,3.0,2.0,3.1
ABNORMAL PSYCH.IN A CHANG.(PEARSON+),2.95,2.5,4.0,3.5,4.0,2.5,2.0,3.0,3.0,2.0,3.0,2.95
ABNORMAL PSYCH.IN A CHANGING...-ACCESS,3.7,2.0,3.5,4.5,4.5,4.0,3.0,2.0,4.0,5.0,4.5,3.7
ABNORMAL PSYCH.IN CHANGING WORLD,3.1,5.0,2.0,1.0,2.0,4.0,2.0,4.0,4.0,2.0,5.0,3.1
ABNORMAL PSYCH.IN...(PEARSON+),2.95,4.5,3.0,3.0,2.5,3.5,4.0,1.5,1.5,3.0,3.0,2.95
ABNORMAL PSYCHOLOGY,3.2635714285714283,3.1785714285714284,2.9857142857142858,3.6214285714285714,3.45,3.692857142857143,3.664285714285714,2.5428571428571427,2.7285714285714286,3.4571428571428573,3.3142857142857145,3.265071428571429
ABNORMAL PSYCHOLOGY (LL),3.488888888888889,3.111111111111111,3.3333333333333335,3.6666666666666665,3.4444444444444446,4.111111111111111,3.888888888888889,3.7777777777777777,2.7777777777777777,3.2222222222222223,3.5555555555555554,3.49
ABNORMAL PSYCHOLOGY (LOOSE)-W/ACCESS,2.92,3.0,2.6,3.2,2.6,3.4,3.2,2.6,2.6,2.8,3.2,2.92
ABNORMAL PSYCHOLOGY (LOOSE)-W/CONNECT,3.232258064516129,3.2580645161290325,3.4516129032258065,3.3225806451612905,3.3870967741935485,3.806451612903226,3.4516129032258065,2.935483870967742,2.193548387096774,3.3870967741935485,3.129032258064516,3.23
ABNORMAL PSYCHOLOGY (LOOSELEAF),3.425,3.5,3.5,3.625,4.125,3.875,3.5,2.875,3.5,3.625,2.125,3.42375
ABNORMAL PSYCHOLOGY (PEARSON+),3.380769230769231,2.923076923076923,3.230769230769231,3.6538461538461537,3.5,3.923076923076923,3.1923076923076925,3.076923076923077,2.8461538461538463,3.6538461538461537,3.8076923076923075,3.382307692307692
ABNORMAL PSYCHOLOGY A LA CARTE EDTION,3.5,3.6,3.4,3.0,3.8,3.2,4.0,3.0,2.8,4.2,4.0,3.5
ABNORMAL PSYCHOLOGY+LIFE,2.925,3.25,2.5,2.25,3.75,4.25,2.75,1.5,2.25,3.0,3.75,2.92
ABNORMAL PSYCHOLOGY-CONNECT ACCESS,3.5297297297297296,3.2162162162162162,3.5675675675675675,4.162162162162162,4.108108108108108,3.5675675675675675,3.4864864864864864,3.1621621621621623,2.945945945945946,3.4054054054054053,3.675675675675676,3.53
ABNORMAL PSYCHOLOGY-MINDTAP (1 TERM),3.2222222222222223,2.6666666666666665,3.1666666666666665,4.277777777777778,3.7222222222222223,4.0,3.888888888888889,2.1666666666666665,2.1666666666666665,3.0555555555555554,3.111111111111111,3.221111111111111
ABNORMAL PSYCHOLOGY-REVEL ACCESS,3.374496644295302,2.966442953020134,3.228187919463087,3.791946308724832,3.912751677852349,3.7449664429530203,3.704697986577181,2.8456375838926173,2.8322147651006713,3.295302013422819,3.422818791946309,3.3744295302013425
ABNORMAL PSYCHOLOGY-REVEL ACCESS CARD,3.4193548387096775,3.161290322580645,3.903225806451613,3.7419354838709675,3.903225806451613,3.774193548387097,3.3548387096774195,3.193548387096774,2.806451612903226,3.193548387096774,3.161290322580645,3.42
ABNORMAL PSYCHOLOGY-REVEL ACCESS CRD,3.288888888888889,2.888888888888889,3.2222222222222223,4.0,3.7777777777777777,4.222222222222222,2.6666666666666665,2.0,2.7777777777777777,3.6666666666666665,3.6666666666666665,3.29
ABNORMAL PSYCHOLOGY-REVEL COMBO ACC.,3.7,3.0,3.0,5.0,2.0,5.0,3.0,4.0,2.0,5.0,5.0,3.7
ABNORMAL PSYCHOLOGY-REVEL COMBO ACCE,3.4166666666666665,2.8333333333333335,3.0,3.5,3.3333333333333335,3.6666666666666665,3.8333333333333335,3.3333333333333335,3.5,3.0,4.166666666666667,3.42
ABNORMAL PSYCHOLOGY-REVEL COMBO ACCESS,3.322222222222222,3.111111111111111,3.111111111111111,4.333333333333333,3.7777777777777777,3.3333333333333335,3.2222222222222223,2.2222222222222223,3.2222222222222223,3.4444444444444446,3.4444444444444446,3.32
ABOUT ABORTION,3.0,2.5,2.5,3.0,2.5,4.5,4.0,2.5,2.0,3.0,3.5,3.0
ABOUT BECOMING A TEACHER,3.2979274611398965,2.9637305699481864,3.0466321243523318,3.476683937823834,3.528497409326425,3.678756476683938,3.4455958549222796,3.0259067357512954,2.8963730569948187,3.471502590673575,3.4455958549222796,3.3
ABOUT BEHAVIORISM,3.295483870967742,3.0709677419354837,3.0,3.4838709677419355,3.361290322580645,3.8838709677419354,3.458064516129032,3.0258064516129033,2.793548387096774,3.503225806451613,3.3741935483870966,3.293290322580645
ABOUT FACE 3.0:ESSENTIALS OF...DESIGN,3.1866666666666665,2.933333333333333,2.7333333333333334,3.4,3.933333333333333,3.3333333333333335,3.6,2.1333333333333333,3.0,3.2,3.6,3.19
ABOUT FACE 4.0:ESSENTIALS OF...DESIGN,3.257391304347826,3.0695652173913044,2.9565217391304346,3.5391304347826087,3.4,3.8086956521739133,3.3391304347826085,2.9478260869565216,2.782608695652174,3.373913043478261,3.356521739130435,3.26
ABOUT TEACHING MATH.:K-8 RESOURCE,3.325,4.25,2.0,2.75,3.75,3.75,3.5,3.75,2.5,3.5,3.5,3.32
ABOUT US,3.4,2.0,3.0,2.0,4.0,5.0,4.0,1.0,4.0,4.0,5.0,3.4
ABOVE THE FOLD,3.05,4.0,3.75,2.25,2.75,4.5,4.0,1.75,3.0,2.75,1.75,3.05
ABOVE THE WELL,3.4749999999999996,3.25,2.75,3.75,4.5,4.0,3.5,2.75,3.0,4.0,3.25,3.475
ABRAHAMIC RELIGIONS,3.0714285714285716,3.0,2.7857142857142856,3.2142857142857144,3.642857142857143,3.142857142857143,2.4285714285714284,2.642857142857143,2.7142857142857144,3.357142857142857,3.7857142857142856,3.07
ABRAMS' CLINICAL DRUG THERAPY-W/ACCESS,3.0823529411764703,3.0588235294117645,2.823529411764706,3.176470588235294,3.3529411764705883,3.4705882352941178,3.6470588235294117,2.1176470588235294,1.8235294117647058,3.6470588235294117,3.7058823529411766,3.0858823529411765
ABRIDGED NUTRITION...REF.MAN.-W/ACCESS,3.20625,3.125,2.375,3.6875,3.5,3.375,3.1875,3.4375,2.5625,3.3125,3.5,3.21
"ABSALOM,ABSALOM!",3.1666666666666665,3.0,2.1666666666666665,3.0,4.0,2.8333333333333335,3.5,3.8333333333333335,3.3333333333333335,3.0,3.0,3.17
ABSOLUTE JAVA-W/ACCESS,3.1607476635514016,3.130841121495327,2.897196261682243,3.457943925233645,3.3457943925233646,3.794392523364486,3.485981308411215,2.457943925233645,2.336448598130841,3.3271028037383177,3.3738317757009346,3.16
ABSOLUTELY TRUE DIARY OF A PART TIME...,3.5714285714285716,3.4285714285714284,3.857142857142857,4.0,3.857142857142857,3.7142857142857144,4.142857142857143,3.2857142857142856,3.0,3.7142857142857144,2.7142857142857144,3.5685714285714285
ACA ADVOCACY COMPETENCIES,3.1875,2.375,3.25,3.0,3.75,3.0,3.75,2.75,3.125,3.125,3.75,3.19
ACA ETHICAL STANDARDS CASEBOOK,3.2857142857142856,3.217142857142857,2.9657142857142857,3.4571428571428573,3.4057142857142857,3.7085714285714286,3.28,3.1542857142857144,2.862857142857143,3.4457142857142857,3.36,3.29
ACAD BASIC CURR ELEC SCIENCE,3.34,2.4,3.4,3.7,3.8,3.9,3.0,3.4,2.3,3.8,3.7,3.34
ACADEMIC LEGAL WRITING,3.41,3.2,3.2,3.4,3.6,4.0,3.1,3.2,2.8,3.7,3.9,3.41
ACADEMIC WRITER - SUB ACCESS CODE,3.3758620689655174,3.2241379310344827,3.2413793103448274,3.9655172413793105,4.068965517241379,3.396551724137931,3.3793103448275863,3.103448275862069,2.8793103448275863,3.189655172413793,3.310344827586207,3.38
ACADEMICALLY ADRIFT,3.45,2.5,2.0,4.0,3.5,5.0,2.5,3.0,4.0,3.0,5.0,3.45
ACADEMY OF NUTRITION AND DIETETICS POC,3.0,2.75,4.5,2.5,3.25,4.0,3.0,1.25,1.75,3.75,3.25,3.0
ACADEMY OF NUTRITION+DIET.POCKET GDE...,2.9,3.0,2.5,2.5,4.5,3.5,2.0,3.5,2.5,3.0,2.0,2.9
ACADEMY OF NUTRITION+DIETETICS COMP...,3.1125,2.875,2.96875,2.90625,2.90625,3.71875,3.1875,2.8125,2.96875,3.46875,3.3125,3.11
ACC 350 CUSTOM ACCOUNTING INFORMATION S,2.8666666666666667,2.3333333333333335,3.1666666666666665,3.0,2.1666666666666665,3.8333333333333335,2.3333333333333335,2.6666666666666665,3.1666666666666665,2.1666666666666665,3.8333333333333335,2.8699999999999997
"ACCESS BIBLE-NRSV W/APOCRYPHA,REV+UPD.",3.282352941176471,3.3333333333333335,3.0588235294117645,3.392156862745098,3.4901960784313726,3.7450980392156863,3.3137254901960786,3.0588235294117645,2.7058823529411766,3.450980392156863,3.2745098039215685,3.28
ACCESS CARD LAW SIMULATION SERIES:  LEG,3.175,4.0,3.5,3.5,4.5,2.5,2.5,2.0,2.5,4.0,2.75,3.18
ACCESS CODE FOR CHEM21LABS: CHEM113,3.2111111111111112,2.888888888888889,2.888888888888889,3.7777777777777777,3.7777777777777777,3.3333333333333335,3.111111111111111,2.5555555555555554,3.5555555555555554,3.111111111111111,3.111111111111111,3.21
ACCESS CODE INTERPRETING CULTURAL,2.96,2.4,2.8,2.2,3.0,4.0,3.4,3.2,2.0,3.6,3.0,2.96
ACCESS IN BB-ACC 322,3.25,3.0,3.375,3.375,3.75,3.875,3.25,2.5,3.25,3.25,2.875,3.25
ACCIDENT PREV.MAN.F/...ADMIN.+PROGRAMS,3.4,3.5,3.3333333333333335,4.0,3.6666666666666665,4.666666666666667,4.5,2.1666666666666665,1.1666666666666667,3.8333333333333335,3.1666666666666665,3.4
ACCIDENTAL CZAR,3.4,1.0,3.0,2.0,5.0,4.0,4.0,4.0,3.0,3.0,5.0,3.4
ACCIDENTAL GUERRILLA,3.3499999999999996,3.5,3.0,2.5,4.0,4.0,3.0,3.0,2.0,5.0,3.5,3.35
ACCIDENTAL SYSADMIN HANDBOOK,3.4,5.0,2.0,5.0,2.0,3.0,5.0,2.0,1.0,5.0,4.0,3.4
ACCOMPANIMENTS F/LIEDER ANTHOLOGY:HIGH,3.35,3.5,5.0,3.0,3.0,4.5,2.5,2.0,4.0,2.5,3.5,3.35
ACCOMPANIMENTS F/LIEDER ANTHOLOGY:LOW,3.2,2.75,2.75,3.25,2.75,4.25,3.25,2.0,3.0,3.5,4.5,3.2
"ACCOMPANIMENTS TO FRENCH SONG,HIGH-W/CD",3.3,1.0,3.0,3.0,4.0,4.0,5.0,2.0,3.0,3.0,5.0,3.3
"ACCOMPANIMENTS TO FRENCH SONG,LOW-W/CD",3.266666666666667,2.0,3.0,4.333333333333333,3.3333333333333335,4.0,3.0,3.0,3.0,4.0,3.0,3.27
ACCOUNTABILITY,3.266666666666667,2.6666666666666665,2.0,3.6666666666666665,3.6666666666666665,3.0,3.6666666666666665,2.0,4.666666666666667,3.6666666666666665,3.6666666666666665,3.27
ACCOUNTABLE,3.0999999999999996,3.0,3.0,2.5,2.0,3.5,3.0,3.0,3.0,3.5,4.5,3.1
ACCOUNTING 1,3.31037037037037,3.0444444444444443,3.096296296296296,3.488888888888889,3.2444444444444445,3.8740740740740742,3.5925925925925926,3.088888888888889,2.688888888888889,3.5555555555555554,3.4296296296296296,3.3102222222222224
ACCOUNTING 2,3.2734177215189875,2.9367088607594938,3.5316455696202533,3.6455696202531644,3.2911392405063293,3.607594936708861,3.4936708860759493,2.848101265822785,2.5063291139240507,3.4050632911392404,3.4683544303797467,3.27
ACCOUNTING EQUATIONS+ANSWERS,3.3450617283950614,3.1049382716049383,3.450617283950617,3.2839506172839505,3.5123456790123457,3.8333333333333335,3.419753086419753,3.1049382716049383,2.802469135802469,3.5308641975308643,3.4074074074074074,3.35
ACCOUNTING F/GOV.+NON...(LL)-W/ACCESS,2.9857142857142853,2.4285714285714284,2.7142857142857144,3.2857142857142856,4.0,2.857142857142857,3.7142857142857144,1.8571428571428572,2.4285714285714284,3.7142857142857144,2.857142857142857,2.9857142857142853
ACCOUNTING F/GOV.+NONPROF.ENTITIES,3.2377358490566035,3.0754716981132075,3.056603773584906,3.4339622641509435,3.3962264150943398,4.113207547169812,3.339622641509434,2.169811320754717,2.8679245283018866,3.339622641509434,3.5849056603773586,3.2399999999999998
ACCOUNTING F/GOV.+NONPROFIT...-ACCESS,3.4664,3.232,3.216,4.08,4.08,4.016,3.408,3.2,2.52,3.448,3.464,3.4671200000000004
"ACCOUNTING F/LAWYERS,CONCISE ED",3.275,3.1666666666666665,3.0833333333333335,3.25,3.4166666666666665,3.0,3.4166666666666665,3.4166666666666665,3.4166666666666665,2.9166666666666665,3.6666666666666665,3.28
ACCOUNTING FOR NON-ACCOUNTANTS,2.5,2.0,3.0,2.5,3.5,2.5,3.0,1.0,2.5,3.0,2.0,2.5
ACCOUNTING INFO.SYS.(LL)-W/CODE>CUSTOM<,3.8,4.5,3.5,4.5,4.5,3.75,4.25,2.75,3.75,2.75,3.75,3.8
ACCOUNTING INFO.SYSTEMS,3.4458333333333333,3.0416666666666665,3.125,3.625,3.375,4.041666666666667,3.5,3.2916666666666665,3.1666666666666665,3.375,3.9166666666666665,3.4500000000000006
ACCOUNTING INFO.SYSTEMS (LL)-W/CONNECT,2.85,3.0,3.5,3.0,2.0,5.0,2.5,2.0,1.0,3.0,3.5,2.85
ACCOUNTING INFO.SYSTEMS-ACCESS+BOX,3.225,2.25,3.5,4.25,3.5,3.5,3.75,2.25,3.25,2.75,3.25,3.2249999999999996
ACCOUNTING INFO.SYSTEMS-WILEYPLUS,3.3375,2.5,3.875,3.625,4.125,3.75,3.75,2.25,2.75,3.375,3.375,3.33875
ACCOUNTING INFO.SYSTEMS-WILEYPLUS NEXT.,3.2,1.0,2.0,5.0,5.0,5.0,2.0,2.0,4.0,2.0,4.0,3.2
ACCOUNTING INFORMATION (PEARSON+),3.314285714285714,3.142857142857143,3.0,4.0,3.857142857142857,3.857142857142857,3.142857142857143,2.2857142857142856,1.8571428571428572,3.857142857142857,4.142857142857143,3.314285714285714
ACCOUNTING INFORMATION SYS.-ACCESS,3.5,3.0,3.375,3.875,4.25,3.625,3.5,3.25,2.875,4.125,3.125,3.5
ACCOUNTING INFORMATION SYS.-CONNECT,3.3947368421052633,3.1578947368421053,3.1052631578947367,3.8947368421052633,3.6315789473684212,3.4210526315789473,3.5789473684210527,2.789473684210526,3.526315789473684,3.473684210526316,3.3684210526315788,3.3957894736842102
ACCOUNTING INFORMATION SYSTEMS,3.204166666666667,3.0208333333333335,3.2291666666666665,3.1666666666666665,3.4375,3.6666666666666665,2.9166666666666665,3.0416666666666665,2.8541666666666665,3.3958333333333335,3.3125,3.203333333333333
ACCOUNTING INFORMATION SYSTEMS (LOOSE),3.216666666666667,2.75,3.2083333333333335,3.7083333333333335,3.7083333333333335,3.4583333333333335,3.625,2.125,2.7083333333333335,3.3333333333333335,3.5416666666666665,3.22
ACCOUNTING INFORMATION SYSTEMS >CUSTOM<,3.5,3.0,2.0,5.0,3.0,5.0,3.0,4.0,2.0,4.0,4.0,3.5
ACCOUNTING INFORMATION SYSTEMS CONNECT,2.7,4.0,2.0,4.0,5.0,4.0,1.0,3.0,1.0,2.0,1.0,2.7
ACCOUNTING INFORMATION SYSTEMS+ANALYTIC,3.65,2.5,4.0,5.0,3.5,4.0,2.5,4.0,3.0,3.5,4.5,3.65
ACCOUNTING INFORMATION SYSTEMS:,3.3857142857142857,3.142857142857143,3.4285714285714284,3.7142857142857144,3.7142857142857144,2.857142857142857,4.142857142857143,3.0,3.4285714285714284,3.0,3.4285714285714284,3.3857142857142857
ACCOUNTING INFORMATION...-REVEL ACC.,3.372727272727273,3.1818181818181817,3.272727272727273,3.8181818181818183,3.5454545454545454,3.8181818181818183,3.0,3.272727272727273,3.0,3.4545454545454546,3.3636363636363638,3.372727272727273
ACCOUNTING INFORMATION...-REVEL ACCE,2.9,2.5,2.7,3.4,3.4,3.3,2.7,1.8,2.5,3.2,3.5,2.9
ACCOUNTING INFORMATION...-REVEL ACCESS,3.4549999999999996,3.075,3.1,4.025,3.85,3.9,3.6,3.175,2.575,3.6,3.65,3.4545000000000003
ACCOUNTING PRINCIPLES-NEXTGEN ACCESS,3.3875,3.3125,3.3125,4.1875,3.625,3.125,3.4375,2.875,2.5625,3.5625,3.875,3.39
ACCOUNTING-CENGAGENOWV2 (1 TERM),3.2125,2.8,3.425,3.475,3.325,3.7,3.6,1.85,2.875,3.525,3.55,3.21
ACCOUNTING-CNOWV2 ACCESS (1 TERM),3.4166666666666665,3.5,3.0,3.3333333333333335,3.1666666666666665,4.166666666666667,3.0,2.1666666666666665,4.166666666666667,4.166666666666667,3.5,3.42
ACCOUNTING:WHAT THE NUMBERS MEAN,3.35,3.75,2.125,4.0,2.75,3.875,4.0,3.0,3.0,3.25,3.75,3.35
ACCOUNTING:WHAT THE...(LOOSE)-W/CONNECT,3.276595744680851,2.872340425531915,2.9361702127659575,3.574468085106383,3.425531914893617,3.8085106382978724,3.4893617021276597,2.893617021276596,3.1702127659574466,3.2127659574468086,3.382978723404255,3.278723404255319
ACCT 410 IA LL,3.4375,3.375,3.25,3.875,4.0,3.375,3.5,3.625,3.0,3.25,3.125,3.44
ACCT 420 IA LL,3.4272727272727277,3.090909090909091,3.3636363636363638,3.4545454545454546,3.909090909090909,3.909090909090909,3.3636363636363638,3.4545454545454546,2.727272727272727,3.727272727272727,3.272727272727273,3.43
ACCT 420/421 FD LL,3.2399999999999998,3.6,3.0,4.0,3.6,3.2,3.6,1.4,2.8,3.4,3.8,3.2400000000000007
ACCT 443 1ST DAY LL,3.266666666666667,3.5,3.3333333333333335,3.3333333333333335,3.5,3.8333333333333335,3.8333333333333335,2.8333333333333335,3.0,2.5,3.0,3.27
ACCT 462 1ST DAY LL,3.4,4.2,3.0,3.0,4.0,3.6,3.2,3.0,2.6,3.6,3.8,3.4
ACCT.F/GOV.+NONPROFIT...-CONNECT,3.286,2.94,3.36,3.26,3.46,3.6,3.42,3.3,2.54,3.2,3.78,3.2858
ACCT.PRINCIPLES (LL),3.0461538461538464,2.6923076923076925,3.076923076923077,3.230769230769231,3.5384615384615383,4.0,3.230769230769231,1.9230769230769231,2.230769230769231,3.3076923076923075,3.230769230769231,3.05
ACCTING F/GOVT&NONPROFIT ENTITIES (LL),2.966666666666667,3.0,4.333333333333333,4.333333333333333,2.0,3.0,2.6666666666666665,2.0,2.6666666666666665,3.0,2.6666666666666665,2.97
ACHIEVE BIOLOGY LAB SIMULATIONS (1 TERM,3.319230769230769,3.08974358974359,3.371794871794872,3.282051282051282,3.2948717948717947,3.6538461538461537,3.4615384615384617,3.3076923076923075,2.91025641025641,3.371794871794872,3.448717948717949,3.3146153846153847
ACHIEVE ESSEN.F/BIOLAB SIMS-ACCESS,3.5059322033898304,3.2104519774011298,3.425141242937853,4.1158192090395485,4.112994350282486,3.7641242937853105,3.4477401129943503,3.1850282485875705,2.8403954802259888,3.4533898305084745,3.5042372881355934,3.51
ACHIEVE ESSEN.F/GENERAL ORG.BIO.-ACCESS,3.65,5.0,2.0,4.5,3.5,4.0,4.5,3.0,3.5,3.5,3.0,3.65
ACHIEVE ESSENTIALS FOR ANALYTICAL CH,3.6,4.0,4.0,4.0,2.0,3.0,4.0,5.0,2.0,4.0,4.0,3.6
ACHIEVE ESSENTIALS FOR ANALYTICAL CHEMI,3.5,3.0,2.0,5.0,5.0,5.0,3.0,3.0,1.0,3.0,5.0,3.5
"ACHIEVE ESSENTIALS FOR GENERAL, ORGANIC",3.6,4.0,4.0,4.0,5.0,3.0,4.0,4.0,1.0,5.0,2.0,3.6
ACHIEVE ESSENTIALS OPENSTAX COLLEGE PHY,3.5,3.2,3.8,3.8,4.6,4.0,2.8,3.2,2.6,3.4,3.6,3.5
ACHIEVE FOR CHOICES+CONNECTIONS,3.4125,2.6666666666666665,3.625,3.5416666666666665,3.5833333333333335,3.8333333333333335,3.5833333333333335,2.7916666666666665,2.625,3.75,4.125,3.41
ACHIEVE FOR CONNECTIONS,3.3129380053908353,3.299191374663073,3.5660377358490565,3.4123989218328843,3.4609164420485174,3.7601078167115904,3.404312668463612,2.3800539083557952,2.849056603773585,3.4824797843665767,3.5148247978436657,3.31
ACHIEVE FOR CURRENT ISSUES+ENDURING QUE,3.409090909090909,3.0,3.1818181818181817,4.090909090909091,4.0,3.4545454545454546,3.4545454545454546,2.6363636363636362,3.4545454545454546,3.3636363636363638,3.4545454545454546,3.4100000000000006
