College,Year,Semester,Department,Format,Total_Spend,Book_Count
campbell,22,W,174,Digital,0.0,578
campbell,22,W,174,Physical,37315.06,461
campbell,22,W,176,Digital,0.0,876
campbell,22,W,176,Physical,152118.6,990
campbell,22,W,185,Physical,3919.5,45
campbell,22,W,188,Digital,0.0,187
campbell,22,W,188,Physical,13425.3,112
campbell,22,W,190,Digital,0.0,400
campbell,22,W,190,Physical,22560.44,297
campbell,22,W,195,Digital,0.0,224
campbell,22,W,195,Physical,10930.62,180
campbell,22,W,200,Digital,0.0,529
campbell,22,W,200,Physical,76947.71,892
campbell,22,W,205,Digital,0.0,248
campbell,22,W,205,Physical,9596.77,226
campbell,22,W,210,Digital,0.0,87
campbell,22,W,210,Physical,73173.51,162
campbell,22,W,25,Digital,0.0,1437
campbell,22,W,25,Physical,145712.73,856
campbell,22,W,26,Digital,0.0,136
campbell,22,W,26,Physical,6404.28,116
campbell,22,W,27,Digital,0.0,2280
campbell,22,W,27,Physical,244439.03,2390
campbell,22,W,29,Digital,0.0,43
campbell,22,W,29,Physical,4362.0103,43
campbell,22,W,35,Digital,0.0,981
campbell,22,W,35,Physical,167654.47,1999
campbell,22,W,36,Digital,0.0,44
campbell,22,W,36,Physical,2547.28,25
campbell,22,W,40,Digital,0.0,583
campbell,22,W,40,Physical,43733.23,1116
campbell,22,W,43,Digital,0.0,21
campbell,22,W,43,Physical,8944.61,103
campbell,22,W,55,Digital,0.0,696
campbell,22,W,55,Physical,54060.84,391
campbell,22,W,57,Physical,0.0,62
campbell,22,W,59,Digital,0.0,33
campbell,22,W,59,Physical,4374.15,66
campbell,22,W,60,Digital,0.0,293
campbell,22,W,60,Physical,40927.56,271
campbell,22,W,61,Physical,281.86,22
campbell,22,W,65,Digital,0.0,453
campbell,22,W,65,Physical,62402.2,455
campbell,22,W,66,Digital,0.0,164
campbell,22,W,66,Physical,5039.72,62
campbell,22,W,67,Digital,0.0,57
campbell,22,W,67,Physical,3102.32,19
campbell,22,W,70,Digital,0.0,481
campbell,22,W,70,Physical,33838.11,473
campbell,22,W,72,Digital,0.0,105
campbell,22,W,72,Physical,7518.44,58
campbell,22,W,75,Digital,0.0,3519
campbell,22,W,75,Physical,168166.88,2869
campbell,22,W,77,Digital,0.0,275
campbell,22,W,77,Physical,27096.46,231
campbell,22,W,80,Digital,0.0,409
campbell,22,W,80,Physical,11424.1,182
campbell,22,W,89,Digital,5102.72,1298
campbell,22,W,89,Physical,100683.35,1026
campbell,22,W,95,Digital,0.0,294
campbell,22,W,95,Physical,47236.438,149
campbell,23,A,10,Digital,0.0,46
campbell,23,A,10,Physical,0.0,11
campbell,23,A,105,Physical,1243.89,9
campbell,23,A,127,Digital,0.0,4
campbell,23,A,127,Physical,1921.01,19
campbell,23,A,130,Digital,0.0,28
campbell,23,A,130,Physical,11036.7,99
campbell,23,A,135,Digital,0.0,170
campbell,23,A,135,Physical,2301.1099,58
campbell,23,A,136,Digital,0.0,129
campbell,23,A,136,Physical,14882.3,75
campbell,23,A,148,Digital,0.0,303
campbell,23,A,148,Physical,16677.66,100
campbell,23,A,149,Digital,0.0,20
campbell,23,A,149,Physical,0.0,58
campbell,23,A,15,Digital,0.0,147
campbell,23,A,15,Physical,0.0,49
campbell,23,A,150,Digital,0.0,431
campbell,23,A,150,Physical,11711.26,120
campbell,23,A,158,Digital,0.0,4
campbell,23,A,158,Physical,60.059998,6
campbell,23,A,159,Digital,0.0,46
campbell,23,A,159,Physical,0.0,46
campbell,23,A,160,Physical,1062.28,10
campbell,23,A,163,Digital,0.0,144
campbell,23,A,163,Physical,0.0,48
campbell,23,A,165,Digital,0.0,22
campbell,23,A,165,Physical,1539.7799,22
campbell,23,A,170,Digital,0.0,7
campbell,23,A,170,Physical,2404.85,14
campbell,23,A,174,Digital,0.0,42
campbell,23,A,174,Physical,4744.64,26
campbell,23,A,176,Digital,1469.7899,344
campbell,23,A,176,Physical,18010.57,184
campbell,23,A,188,Digital,0.0,6
campbell,23,A,188,Physical,235.7,2
campbell,23,A,190,Digital,0.0,47
campbell,23,A,190,Physical,2925.3,26
campbell,23,A,195,Digital,0.0,20
campbell,23,A,195,Physical,915.0,5
campbell,23,A,200,Digital,0.0,237
campbell,23,A,200,Physical,2160.3,121
campbell,23,A,205,Physical,2000.71,29
campbell,23,A,25,Digital,0.0,166
campbell,23,A,25,Physical,8261.92,70
campbell,23,A,27,Digital,2484.6199,149
campbell,23,A,27,Physical,13566.14,188
campbell,23,A,35,Digital,0.0,220
campbell,23,A,35,Physical,25794.94,320
campbell,23,A,40,Digital,0.0,113
campbell,23,A,40,Physical,5933.37,142
campbell,23,A,43,Digital,0.0,1
campbell,23,A,43,Physical,514.60004,4
campbell,23,A,55,Digital,0.0,173
campbell,23,A,55,Physical,7823.71,53
campbell,23,A,57,Physical,0.0,19
campbell,23,A,60,Digital,0.0,46
campbell,23,A,60,Physical,9616.05,62
campbell,23,A,65,Digital,0.0,247
campbell,23,A,65,Physical,2598.96,57
campbell,23,A,66,Digital,0.0,57
campbell,23,A,66,Physical,1763.0,18
campbell,23,A,70,Digital,0.0,34
campbell,23,A,70,Physical,1506.08,26
campbell,23,A,72,Digital,0.0,6
campbell,23,A,72,Physical,568.5,4
campbell,23,A,75,Digital,0.0,53
campbell,23,A,75,Physical,11421.39,167
campbell,23,A,77,Digital,0.0,3
campbell,23,A,77,Physical,68.99,2
campbell,23,A,80,Digital,0.0,48
campbell,23,A,80,Physical,0.0,24
campbell,23,A,89,Physical,1867.68,16
campbell,23,A,95,Physical,7071.8,20
campbell,23,F,10,Digital,15670.37,310
campbell,23,F,10,Physical,3192.0,313
campbell,23,F,105,Physical,23266.05,133
campbell,23,F,110,Digital,0.0,63
campbell,23,F,110,Physical,0.0,21
campbell,23,F,115,Digital,0.0,69
campbell,23,F,115,Physical,0.0,23
campbell,23,F,124,Digital,0.0,19
campbell,23,F,124,Physical,2260.43,57
campbell,23,F,127,Digital,0.0,149
campbell,23,F,127,Physical,5841.38,75
campbell,23,F,130,Digital,0.0,1410
campbell,23,F,130,Physical,112921.445,1427
campbell,23,F,134,Digital,0.0,206
campbell,23,F,134,Physical,6889.13,180
campbell,23,F,135,Digital,0.0,370
campbell,23,F,135,Physical,12673.1,224
campbell,23,F,136,Digital,0.0,509
campbell,23,F,136,Physical,58672.45,344
campbell,23,F,139,Digital,0.0,23
campbell,23,F,139,Physical,574.77,23
campbell,23,F,148,Digital,1139.62,1693
campbell,23,F,148,Physical,75863.93,615
campbell,23,F,149,Physical,9027.33,114
campbell,23,F,15,Digital,0.0,403
campbell,23,F,15,Physical,142.93,127
campbell,23,F,150,Digital,2925.0,2477
campbell,23,F,150,Physical,39029.68,508
campbell,23,F,151,Digital,324.98,143
campbell,23,F,151,Physical,5019.58,59
campbell,23,F,158,Digital,0.0,2
campbell,23,F,158,Physical,149.97,9
campbell,23,F,159,Digital,0.0,344
campbell,23,F,159,Physical,27029.99,381
campbell,23,F,160,Digital,0.0,95
campbell,23,F,160,Physical,142058.88,1052
campbell,23,F,163,Digital,0.0,1539
campbell,23,F,163,Physical,0.0,513
campbell,23,F,165,Digital,0.0,134
campbell,23,F,165,Physical,11519.47,56
campbell,23,F,167,Digital,0.0,4
campbell,23,F,167,Physical,350.2,4
campbell,23,F,170,Digital,0.0,130
campbell,23,F,170,Physical,37043.6,327
campbell,23,F,173,Digital,0.0,107
campbell,23,F,173,Physical,18643.95,542
campbell,23,F,174,Digital,0.0,394
campbell,23,F,174,Physical,35485.98,379
campbell,23,F,176,Digital,1679.76,1592
campbell,23,F,176,Physical,84106.5,808
campbell,23,F,184,Digital,0.0,9
campbell,23,F,184,Physical,0.0,3
campbell,23,F,185,Digital,0.0,27
campbell,23,F,185,Physical,4279.5,54
campbell,23,F,188,Digital,0.0,26
campbell,23,F,188,Physical,1964.9,17
campbell,23,F,190,Digital,0.0,565
campbell,23,F,190,Physical,24242.959,268
campbell,23,F,195,Digital,0.0,198
campbell,23,F,195,Physical,7686.15,95
campbell,23,F,200,Digital,0.0,1097
campbell,23,F,200,Physical,9620.79,481
campbell,23,F,205,Digital,0.0,68
campbell,23,F,205,Physical,19518.5,223
campbell,23,F,210,Physical,24819.08,174
campbell,23,F,25,Digital,0.0,1658
campbell,23,F,25,Physical,58478.0,929
campbell,23,F,26,Digital,0.0,355
campbell,23,F,26,Physical,8732.72,140
campbell,23,F,27,Digital,5335.1997,3413
campbell,23,F,27,Physical,225338.44,2259
campbell,23,F,29,Digital,0.0,3
campbell,23,F,29,Physical,604.88,6
campbell,23,F,35,Digital,0.0,1694
campbell,23,F,35,Physical,121024.16,2002
campbell,23,F,36,Digital,0.0,14
campbell,23,F,36,Physical,4022.06,19
campbell,23,F,40,Digital,0.0,1468
campbell,23,F,40,Physical,89136.77,2269
campbell,23,F,43,Digital,0.0,123
campbell,23,F,43,Physical,16083.03,129
campbell,23,F,55,Digital,0.0,733
campbell,23,F,55,Physical,45397.59,369
campbell,23,F,56,Physical,8913.301,111
campbell,23,F,57,Physical,0.0,102
campbell,23,F,59,Digital,0.0,490
campbell,23,F,59,Physical,10495.8,490
campbell,23,F,60,Digital,0.0,453
campbell,23,F,60,Physical,61065.75,377
campbell,23,F,65,Digital,0.0,428
campbell,23,F,65,Physical,22892.39,259
campbell,23,F,66,Digital,0.0,174
campbell,23,F,66,Physical,5048.0,51
campbell,23,F,67,Digital,0.0,42
campbell,23,F,67,Physical,2358.72,14
campbell,23,F,69,Digital,0.0,3
campbell,23,F,69,Physical,159.12,3
campbell,23,F,70,Digital,0.0,550
campbell,23,F,70,Physical,29998.25,494
campbell,23,F,72,Digital,0.0,26
campbell,23,F,72,Physical,4727.2,33
campbell,23,F,75,Digital,0.0,4812
campbell,23,F,75,Physical,202625.03,3923
campbell,23,F,77,Digital,0.0,375
campbell,23,F,77,Physical,22409.49,336
campbell,23,F,80,Digital,0.0,46
campbell,23,F,80,Physical,17990.0,163
campbell,23,F,89,Digital,343.56998,797
campbell,23,F,89,Physical,56182.88,641
campbell,23,F,95,Digital,0.0,176
campbell,23,F,95,Physical,33130.758,139
campbell,23,W,10,Digital,5561.8,366
campbell,23,W,10,Physical,23025.6,232
campbell,23,W,105,Digital,0.0,23
campbell,23,W,105,Physical,16271.0,97
campbell,23,W,110,Digital,0.0,48
campbell,23,W,110,Physical,3228.16,16
campbell,23,W,115,Physical,183.8,4
campbell,23,W,124,Physical,398.44,6
campbell,23,W,127,Digital,0.0,65
campbell,23,W,127,Physical,8176.92,81
campbell,23,W,130,Digital,399.96,1209
campbell,23,W,130,Physical,102896.086,1286
campbell,23,W,134,Digital,0.0,117
campbell,23,W,134,Physical,8142.72,146
campbell,23,W,135,Digital,0.0,600
campbell,23,W,135,Physical,14510.85,330
campbell,23,W,136,Digital,0.0,608
campbell,23,W,136,Physical,60673.77,324
campbell,23,W,139,Digital,0.0,36
campbell,23,W,139,Physical,131.94,6
campbell,23,W,145,Digital,0.0,2
campbell,23,W,145,Physical,80.0,2
campbell,23,W,148,Digital,0.0,1671
campbell,23,W,148,Physical,61997.36,595
campbell,23,W,149,Digital,0.0,247
campbell,23,W,149,Physical,20933.19,258
campbell,23,W,15,Digital,0.0,323
campbell,23,W,15,Physical,0.0,103
campbell,23,W,150,Digital,0.0,2280
campbell,23,W,150,Physical,52863.668,556
campbell,23,W,151,Digital,3249.8,224
campbell,23,W,151,Physical,8915.0,83
campbell,23,W,158,Digital,0.0,2
campbell,23,W,158,Physical,149.97,9
campbell,23,W,159,Digital,0.0,221
campbell,23,W,159,Physical,15023.83,300
campbell,23,W,160,Digital,0.0,48
campbell,23,W,160,Physical,100240.54,925
campbell,23,W,163,Digital,0.0,639
campbell,23,W,163,Physical,0.0,213
campbell,23,W,165,Digital,0.0,331
campbell,23,W,165,Physical,12660.28,185
campbell,23,W,167,Digital,0.0,21
campbell,23,W,167,Physical,469.13998,9
campbell,23,W,170,Digital,0.0,194
campbell,23,W,170,Physical,33190.49,329
campbell,23,W,173,Digital,0.0,28
campbell,23,W,173,Physical,7557.42,72
campbell,23,W,174,Digital,0.0,423
campbell,23,W,174,Physical,39304.97,457
campbell,23,W,176,Digital,2939.5798,1888
campbell,23,W,176,Physical,93357.12,866
campbell,23,W,184,Digital,0.0,21
campbell,23,W,184,Physical,0.0,7
campbell,23,W,185,Digital,0.0,15
campbell,23,W,185,Physical,2223.3,30
campbell,23,W,188,Digital,0.0,97
campbell,23,W,188,Physical,7670.8,61
campbell,23,W,190,Digital,0.0,335
campbell,23,W,190,Physical,16190.08,263
campbell,23,W,195,Digital,0.0,186
campbell,23,W,195,Physical,6933.56,130
campbell,23,W,200,Digital,0.0,939
campbell,23,W,200,Physical,9033.72,485
campbell,23,W,205,Digital,0.0,66
campbell,23,W,205,Physical,8511.01,97
campbell,23,W,210,Physical,50783.27,118
campbell,23,W,25,Digital,0.0,1376
campbell,23,W,25,Physical,51938.88,620
campbell,23,W,26,Digital,0.0,167
campbell,23,W,26,Physical,4283.86,94
campbell,23,W,27,Digital,637.44,2092
campbell,23,W,27,Physical,161208.84,1773
campbell,23,W,29,Digital,0.0,16
campbell,23,W,29,Physical,1275.63,13
campbell,23,W,35,Digital,0.0,1405
campbell,23,W,35,Physical,89981.484,1670
campbell,23,W,36,Digital,0.0,14
campbell,23,W,36,Physical,1272.66,12
campbell,23,W,40,Digital,0.0,842
campbell,23,W,40,Physical,42477.73,1123
campbell,23,W,43,Digital,0.0,59
campbell,23,W,43,Physical,13702.9,124
campbell,23,W,55,Digital,0.0,524
campbell,23,W,55,Physical,47718.04,338
campbell,23,W,57,Physical,0.0,80
campbell,23,W,59,Digital,0.0,18
campbell,23,W,59,Physical,385.56,18
campbell,23,W,60,Digital,0.0,493
campbell,23,W,60,Physical,28797.56,210
campbell,23,W,61,Physical,84.95,5
campbell,23,W,65,Digital,450.0,820
campbell,23,W,65,Physical,23542.69,263
campbell,23,W,66,Digital,0.0,188
campbell,23,W,66,Physical,5238.0,62
campbell,23,W,67,Digital,0.0,111
campbell,23,W,67,Physical,6233.76,37
campbell,23,W,69,Digital,0.0,24
campbell,23,W,69,Physical,663.96,24
campbell,23,W,70,Digital,0.0,628
campbell,23,W,70,Physical,33915.82,468
campbell,23,W,72,Digital,0.0,109
campbell,23,W,72,Physical,5490.09,50
campbell,23,W,75,Digital,0.0,2281
campbell,23,W,75,Physical,143485.58,2470
campbell,23,W,77,Digital,0.0,176
campbell,23,W,77,Physical,15494.88,134
campbell,23,W,80,Digital,0.0,336
campbell,23,W,80,Physical,3275.0,169
campbell,23,W,89,Digital,0.0,954
campbell,23,W,89,Physical,69527.28,693
campbell,23,W,95,Digital,0.0,245
campbell,23,W,95,Physical,42132.89,134
campbell,24,A,10,Digital,10233.141,177
campbell,24,A,10,Physical,878.49005,42
campbell,24,A,105,Physical,1243.89,18
campbell,24,A,127,Digital,0.0,2
campbell,24,A,127,Physical,591.6,6
campbell,24,A,130,Digital,0.0,20
campbell,24,A,130,Physical,17656.83,154
campbell,24,A,135,Digital,0.0,119
campbell,24,A,135,Physical,2809.29,52
campbell,24,A,136,Digital,854.91,124
campbell,24,A,136,Physical,14255.9795,70
campbell,24,A,148,Digital,959.68,220
campbell,24,A,148,Physical,7262.85,78
campbell,24,A,149,Digital,0.0,6
campbell,24,A,149,Physical,0.0,20
campbell,24,A,15,Digital,0.0,41
campbell,24,A,15,Physical,0.0,6
campbell,24,A,150,Digital,874.93,310
campbell,24,A,150,Physical,6007.83,97
campbell,24,A,159,Digital,0.0,54
campbell,24,A,159,Physical,0.0,54
campbell,24,A,160,Physical,4017.84,36
campbell,24,A,163,Digital,0.0,87
campbell,24,A,163,Physical,0.0,35
campbell,24,A,165,Digital,0.0,15
campbell,24,A,165,Physical,1049.85,15
campbell,24,A,167,Physical,205.7,2
campbell,24,A,170,Digital,0.0,2
campbell,24,A,170,Physical,1263.22,12
campbell,24,A,174,Digital,9.9,70
campbell,24,A,174,Physical,3476.14,36
campbell,24,A,176,Digital,0.0,314
campbell,24,A,176,Physical,12474.43,143
campbell,24,A,188,Digital,0.0,3
campbell,24,A,188,Physical,0.0,1
campbell,24,A,190,Digital,0.0,57
campbell,24,A,190,Physical,4204.22,38
campbell,24,A,200,Digital,0.0,166
campbell,24,A,200,Physical,864.12,111
campbell,24,A,205,Digital,0.0,60
campbell,24,A,205,Physical,1289.85,30
campbell,24,A,25,Digital,0.0,121
campbell,24,A,25,Physical,13382.399,59
campbell,24,A,27,Digital,1702.96,172
campbell,24,A,27,Physical,10310.48,118
campbell,24,A,35,Digital,0.0,241
campbell,24,A,35,Physical,15159.02,279
campbell,24,A,40,Digital,0.0,202
campbell,24,A,40,Physical,5613.42,144
campbell,24,A,55,Digital,441.0,104
campbell,24,A,55,Physical,4816.4,39
campbell,24,A,57,Physical,0.0,51
campbell,24,A,60,Digital,0.0,38
campbell,24,A,60,Physical,5552.52,71
campbell,24,A,65,Digital,150.0,286
campbell,24,A,65,Physical,3016.46,59
campbell,24,A,66,Digital,0.0,34
campbell,24,A,66,Physical,812.0,10
campbell,24,A,70,Digital,0.0,2
campbell,24,A,70,Physical,416.0,10
campbell,24,A,75,Digital,0.0,79
campbell,24,A,75,Physical,12831.61,198
campbell,24,A,77,Digital,0.0,3
campbell,24,A,77,Physical,68.99,2
campbell,24,A,80,Digital,0.0,36
campbell,24,A,80,Physical,1587.0,23
campbell,24,A,89,Physical,199.95,1
campbell,24,A,95,Digital,0.0,63
campbell,24,A,95,Physical,6835.92,21
campbell,24,F,10,Digital,79696.734,1218
campbell,24,F,10,Physical,1274.4,781
campbell,24,F,105,Digital,0.0,72
campbell,24,F,105,Physical,15804.63,153
campbell,24,F,110,Digital,0.0,57
campbell,24,F,110,Physical,880.56,23
campbell,24,F,112,Physical,0.0,17
campbell,24,F,115,Physical,6402.2397,19
campbell,24,F,124,Physical,792.00006,10
campbell,24,F,127,Digital,0.0,49
campbell,24,F,127,Physical,4341.93,43
campbell,24,F,130,Digital,0.0,1148
campbell,24,F,130,Physical,115043.086,1191
campbell,24,F,134,Digital,0.0,246
campbell,24,F,134,Physical,7975.47,228
campbell,24,F,135,Digital,0.0,438
campbell,24,F,135,Physical,12963.45,199
campbell,24,F,136,Digital,379.96,446
campbell,24,F,136,Physical,36639.82,252
campbell,24,F,139,Digital,0.0,19
campbell,24,F,148,Digital,10176.92,1321
campbell,24,F,148,Physical,43775.3,471
campbell,24,F,149,Digital,0.0,117
campbell,24,F,149,Physical,11496.859,139
campbell,24,F,15,Digital,0.0,433
campbell,24,F,15,Physical,0.0,140
campbell,24,F,150,Digital,7949.58,1830
campbell,24,F,150,Physical,40020.92,548
campbell,24,F,151,Digital,2855.15,135
campbell,24,F,151,Physical,0.0,33
campbell,24,F,158,Digital,0.0,4
campbell,24,F,158,Physical,1884.9299,51
campbell,24,F,159,Digital,789.18,376
campbell,24,F,159,Physical,29828.9,682
campbell,24,F,160,Digital,0.0,273
campbell,24,F,160,Physical,138210.05,1142
campbell,24,F,163,Digital,0.0,1626
campbell,24,F,163,Physical,0.0,542
campbell,24,F,165,Digital,0.0,121
campbell,24,F,165,Physical,10031.06,55
campbell,24,F,167,Digital,236.76,12
campbell,24,F,167,Physical,675.69,6
campbell,24,F,170,Digital,0.0,126
campbell,24,F,170,Physical,35378.96,378
campbell,24,F,173,Digital,0.0,59
campbell,24,F,173,Physical,14938.28,468
campbell,24,F,174,Digital,0.0,559
campbell,24,F,174,Physical,35794.15,419
campbell,24,F,176,Digital,4483.33,1409
campbell,24,F,176,Physical,109147.445,900
campbell,24,F,185,Digital,0.0,6
campbell,24,F,185,Physical,779.58,12
campbell,24,F,188,Digital,0.0,53
campbell,24,F,188,Physical,5413.71,35
campbell,24,F,190,Digital,0.0,560
campbell,24,F,190,Physical,9087.66,224
campbell,24,F,195,Digital,0.0,96
campbell,24,F,195,Physical,5191.12,46
campbell,24,F,200,Digital,0.0,733
campbell,24,F,200,Physical,16938.85,1012
campbell,24,F,205,Digital,0.0,485
campbell,24,F,205,Physical,17732.44,361
campbell,24,F,210,Physical,25409.05,180
campbell,24,F,25,Digital,2509.91,1841
campbell,24,F,25,Physical,158332.94,983
campbell,24,F,26,Digital,0.0,322
campbell,24,F,26,Physical,7589.54,105
campbell,24,F,27,Digital,7699.1396,2421
campbell,24,F,27,Physical,135319.38,2629
campbell,24,F,35,Digital,0.0,1309
campbell,24,F,35,Physical,80915.99,1741
campbell,24,F,36,Digital,0.0,10
campbell,24,F,36,Physical,2872.9001,10
campbell,24,F,40,Digital,0.0,2968
campbell,24,F,40,Physical,76740.46,1985
campbell,24,F,43,Digital,0.0,88
campbell,24,F,43,Physical,14020.811,111
campbell,24,F,55,Digital,252.0,559
campbell,24,F,55,Physical,41096.43,328
campbell,24,F,56,Physical,9796.601,122
campbell,24,F,57,Physical,0.0,139
campbell,24,F,60,Digital,1177.6,811
campbell,24,F,60,Physical,41736.51,422
campbell,24,F,65,Digital,2850.0,270
campbell,24,F,65,Physical,26329.1,252
campbell,24,F,66,Digital,0.0,179
campbell,24,F,66,Physical,5215.0,53
campbell,24,F,67,Digital,0.0,9
campbell,24,F,67,Physical,505.44,3
campbell,24,F,70,Digital,0.0,491
campbell,24,F,70,Physical,31206.9,442
campbell,24,F,72,Digital,0.0,35
campbell,24,F,72,Physical,4082.52,37
campbell,24,F,75,Digital,0.0,1460
campbell,24,F,75,Physical,231804.23,5106
campbell,24,F,77,Digital,2215.95,408
campbell,24,F,77,Physical,12376.47,287
campbell,24,F,80,Digital,0.0,84
campbell,24,F,80,Physical,20431.5,187
campbell,24,F,89,Digital,2115.1,687
campbell,24,F,89,Physical,50125.93,625
campbell,24,F,95,Digital,520.0,308
campbell,24,F,95,Physical,8087.04,52
campbell,24,W,10,Digital,54643.92,945
campbell,24,W,10,Physical,6915.09,578
campbell,24,W,105,Physical,14522.49,123
campbell,24,W,110,Digital,0.0,51
campbell,24,W,110,Physical,3429.92,17
campbell,24,W,115,Digital,0.0,60
campbell,24,W,115,Physical,0.0,20
campbell,24,W,124,Physical,1584.0001,20
campbell,24,W,127,Digital,0.0,170
campbell,24,W,127,Physical,10813.88,82
campbell,24,W,130,Digital,0.0,807
campbell,24,W,130,Physical,110484.164,1120
campbell,24,W,134,Digital,0.0,94
campbell,24,W,134,Physical,6726.17,138
campbell,24,W,135,Digital,0.0,437
campbell,24,W,135,Physical,9627.2295,235
campbell,24,W,136,Digital,2184.77,529
campbell,24,W,136,Physical,44284.37,260
campbell,24,W,139,Digital,0.0,12
campbell,24,W,139,Physical,299.88,12
campbell,24,W,145,Digital,0.0,13
campbell,24,W,145,Physical,404.69998,18
campbell,24,W,148,Digital,4822.08,1185
campbell,24,W,148,Physical,67887.266,410
campbell,24,W,149,Digital,0.0,435
campbell,24,W,149,Physical,11904.36,246
campbell,24,W,15,Digital,0.0,298
campbell,24,W,15,Physical,0.0,97
campbell,24,W,150,Digital,1350.0,1406
campbell,24,W,150,Physical,39541.06,541
campbell,24,W,151,Digital,2599.84,182
campbell,24,W,151,Physical,6743.6,66
campbell,24,W,158,Digital,0.0,4
campbell,24,W,158,Physical,160.01,11
campbell,24,W,159,Digital,0.0,230
campbell,24,W,159,Physical,14286.1,400
campbell,24,W,160,Digital,0.0,97
campbell,24,W,160,Physical,94720.36,1019
campbell,24,W,163,Digital,0.0,618
campbell,24,W,163,Physical,0.0,206
campbell,24,W,165,Digital,0.0,435
campbell,24,W,165,Physical,8603.2,265
campbell,24,W,167,Digital,0.0,19
campbell,24,W,167,Physical,205.26999,6
campbell,24,W,170,Digital,0.0,115
campbell,24,W,170,Physical,23701.31,258
campbell,24,W,173,Digital,0.0,20
campbell,24,W,173,Physical,5601.98,56
campbell,24,W,174,Digital,0.0,291
campbell,24,W,174,Physical,27800.9,392
campbell,24,W,176,Digital,4785.0,1775
campbell,24,W,176,Physical,93988.11,951
campbell,24,W,184,Digital,0.0,3
campbell,24,W,184,Physical,0.0,1
campbell,24,W,185,Digital,0.0,13
campbell,24,W,185,Physical,3088.5,36
