campus_code,adoption_type,dept_code,term_year,term_code,total_bundles,total_spend,total_savings,total_retail
249-1,EO,HON,23,W,472,0.0,0.0,0.0
249-1,EO,HON,24,F,1313,0.0,0.0,0.0
249-1,EO,HON,24,W,200,0.0,0.0,0.0
249-1,EO,HSA,21,F,476,0.0,0.0,0.0
249-1,EO,HSA,22,A,24,0.0,0.0,0.0
249-1,EO,HSA,23,F,51,0.0,0.0,0.0
249-1,EO,HSA,23,W,43,0.0,0.0,0.0
249-1,EO,HSA,24,W,28,0.0,0.0,0.0
249-1,EO,HSR,21,F,106,0.0,0.0,0.0
249-1,EO,HSR,23,W,60,0.0,0.0,0.0
249-1,EO,HUM,22,A,39,0.0,0.0,0.0
249-1,EO,IDL,21,F,134,0.0,0.0,0.0
249-1,EO,IDL,22,F,85,0.0,0.0,0.0
249-1,EO,IDL,23,A,70,0.0,0.0,0.0
249-1,EO,IDL,23,F,210,0.0,0.0,0.0
249-1,EO,IDL,23,W,124,0.0,0.0,0.0
249-1,EO,IDL,24,F,9,0.0,0.0,0.0
249-1,EO,IDL,24,W,119,0.0,0.0,0.0
249-1,EO,INF,21,F,117,0.0,0.0,0.0
249-1,EO,INF,22,F,29,0.0,0.0,0.0
249-1,EO,INF,22,W,32,0.0,0.0,0.0
249-1,EO,INF,23,F,230,0.0,0.0,0.0
249-1,EO,INF,23,W,125,0.0,0.0,0.0
249-1,EO,INF,24,W,192,0.0,0.0,0.0
249-1,EO,ITP,22,F,46,0.0,0.0,0.0
249-1,EO,ITP,23,W,64,0.0,0.0,0.0
249-1,EO,ITP,24,F,19,0.0,0.0,0.0
249-1,EO,ITP,24,W,44,0.0,0.0,0.0
249-1,EO,JPL,21,F,124,0.0,0.0,0.0
249-1,EO,LAS,21,F,319,0.0,0.0,0.0
249-1,EO,LAS,22,F,248,0.0,0.0,0.0
249-1,EO,LAS,22,W,102,0.0,0.0,0.0
249-1,EO,LAS,23,A,81,0.0,0.0,0.0
249-1,EO,LAS,23,F,471,0.0,0.0,0.0
249-1,EO,LAS,23,W,669,0.0,0.0,0.0
249-1,EO,LAS,24,F,261,0.0,0.0,0.0
249-1,EO,LAS,24,W,342,0.0,0.0,0.0
249-1,EO,LGS,21,F,18,0.0,0.0,0.0
249-1,EO,LGS,22,F,2,0.0,0.0,0.0
249-1,EO,LGS,23,F,9,0.0,0.0,0.0
249-1,EO,LGS,23,W,12,0.0,0.0,0.0
249-1,EO,LIB,21,F,408,0.0,0.0,0.0
249-1,EO,LIB,22,F,390,0.0,0.0,0.0
249-1,EO,LIB,22,W,362,0.0,0.0,0.0
249-1,EO,LIB,23,A,164,0.0,0.0,0.0
249-1,EO,LIB,23,F,701,0.0,0.0,0.0
249-1,EO,LIB,23,W,616,0.0,0.0,0.0
249-1,EO,LIB,24,F,849,0.0,0.0,0.0
249-1,EO,LIB,24,W,344,0.0,0.0,0.0
249-1,EO,MAE,21,F,174,0.0,0.0,0.0
249-1,EO,MAE,22,A,76,0.0,0.0,0.0
249-1,EO,MAE,22,W,136,0.0,0.0,0.0
249-1,EO,MAE,23,W,24,0.0,0.0,0.0
249-1,EO,MAE,24,W,30,0.0,0.0,0.0
249-1,EO,MAT,21,F,1485,0.0,0.0,0.0
249-1,EO,MAT,22,A,48,0.0,0.0,0.0
249-1,EO,MAT,22,F,395,0.0,0.0,0.0
249-1,EO,MAT,22,W,729,0.0,0.0,0.0
249-1,EO,MAT,23,A,144,0.0,0.0,0.0
249-1,EO,MAT,23,F,380,0.0,0.0,0.0
249-1,EO,MAT,23,W,883,0.0,0.0,0.0
249-1,EO,MAT,24,F,769,0.0,0.0,0.0
249-1,EO,MAT,24,W,713,0.0,0.0,0.0
249-1,EO,MBA,21,F,310,0.0,0.0,0.0
249-1,EO,MBA,22,F,351,0.0,0.0,0.0
249-1,EO,MBA,22,W,224,0.0,0.0,0.0
249-1,EO,MBA,23,F,75,0.0,0.0,0.0
249-1,EO,MBA,23,W,28,0.0,0.0,0.0
249-1,EO,MBA,24,W,178,2338.1515795893247,2092.0984204106753,4430.25
249-1,EO,MFE,23,F,93,0.0,0.0,0.0
249-1,EO,MFE,24,F,117,0.0,0.0,0.0
249-1,EO,MFE,24,W,56,0.0,0.0,0.0
249-1,EO,MGT,21,F,227,0.0,0.0,0.0
249-1,EO,MGT,22,F,283,0.0,0.0,0.0
249-1,EO,MGT,22,W,448,0.0,0.0,0.0
249-1,EO,MGT,23,F,391,529.2844994596178,398.4555005403823,1253.78
249-1,EO,MGT,23,W,425,0.0,0.0,0.0
249-1,EO,MGT,24,F,273,0.0,0.0,0.0
249-1,EO,MGT,24,W,268,0.0,0.0,0.0
249-1,EO,MIS,24,F,8,0.0,0.0,0.0
249-1,EO,MKT,21,F,488,0.0,0.0,0.0
249-1,EO,MKT,22,A,80,0.0,0.0,0.0
249-1,EO,MKT,22,F,280,0.0,0.0,0.0
249-1,EO,MKT,22,W,239,0.0,0.0,0.0
249-1,EO,MKT,23,F,97,0.0,0.0,0.0
249-1,EO,MKT,23,W,407,0.0,0.0,0.0
249-1,EO,MKT,24,F,190,0.0,0.0,0.0
249-1,EO,MKT,24,W,340,0.0,0.0,0.0
249-1,EO,MLS,21,F,297,0.0,0.0,0.0
249-1,EO,MLS,22,A,29,0.0,0.0,0.0
249-1,EO,MLS,22,F,162,0.0,0.0,0.0
249-1,EO,MLS,22,W,214,0.0,0.0,0.0
249-1,EO,MLS,23,F,147,0.0,0.0,0.0
249-1,EO,MLS,23,W,143,0.0,0.0,0.0
249-1,EO,MLS,24,F,195,0.0,0.0,0.0
249-1,EO,MLS,24,W,151,0.0,0.0,0.0
249-1,EO,MPH,21,F,142,0.0,0.0,0.0
249-1,EO,MPH,22,A,22,0.0,0.0,0.0
249-1,EO,MPH,22,F,69,0.0,0.0,0.0
249-1,EO,MPH,22,W,26,0.0,0.0,0.0
249-1,EO,MPH,23,W,105,0.0,0.0,0.0
249-1,EO,MPH,24,W,189,0.0,0.0,0.0
249-1,EO,MSL,23,W,42,0.0,0.0,0.0
249-1,EO,MSL,24,F,17,0.0,0.0,0.0
249-1,EO,MUE,23,F,108,0.0,0.0,0.0
249-1,EO,MUE,24,F,39,0.0,0.0,0.0
249-1,EO,MUH,21,F,844,0.0,0.0,0.0
249-1,EO,MUH,22,A,87,0.0,0.0,0.0
249-1,EO,MUH,22,F,228,0.0,0.0,0.0
249-1,EO,MUH,22,W,1009,0.0,0.0,0.0
249-1,EO,MUH,23,F,282,0.0,0.0,0.0
249-1,EO,MUH,24,F,324,0.0,0.0,0.0
249-1,EO,MUH,24,W,300,0.0,0.0,0.0
249-1,EO,MUS,21,F,106,0.0,0.0,0.0
249-1,EO,MUS,22,F,172,0.0,0.0,0.0
249-1,EO,MUS,22,W,144,0.0,0.0,0.0
249-1,EO,MUS,23,F,276,0.0,0.0,0.0
249-1,EO,MUS,23,W,228,0.0,0.0,0.0
249-1,EO,MUS,24,F,548,0.0,0.0,0.0
249-1,EO,MUS,24,W,325,0.0,0.0,0.0
249-1,EO,NET,21,F,77,0.0,0.0,0.0
249-1,EO,NET,22,F,5,0.0,0.0,0.0
249-1,EO,NET,22,W,30,0.0,0.0,0.0
249-1,EO,NET,23,A,3,0.0,0.0,0.0
249-1,EO,NET,23,F,21,0.0,0.0,0.0
249-1,EO,NET,23,W,71,0.0,0.0,0.0
249-1,EO,NET,24,A,18,0.0,0.0,0.0
249-1,EO,NET,24,F,36,0.0,0.0,0.0
249-1,EO,NET,24,W,97,0.0,0.0,0.0
249-1,EO,NFA,21,F,773,0.0,0.0,0.0
249-1,EO,NFA,22,A,20,0.0,0.0,0.0
249-1,EO,NFA,22,F,1301,0.0,0.0,0.0
249-1,EO,NFA,22,W,1017,0.0,0.0,0.0
249-1,EO,NFA,23,F,22,0.0,0.0,0.0
249-1,EO,NFA,23,W,751,0.0,0.0,0.0
249-1,EO,NFA,24,A,51,0.0,0.0,0.0
249-1,EO,NFA,24,F,17,0.0,0.0,0.0
249-1,EO,NFA,24,W,180,0.0,0.0,0.0
249-1,EO,NSC,21,F,4542,0.0,0.0,0.0
249-1,EO,NSC,22,A,1355,0.0,0.0,0.0
249-1,EO,NSC,22,F,3427,0.0,0.0,0.0
249-1,EO,NSC,22,W,3687,0.0,0.0,0.0
249-1,EO,NSC,23,A,2225,0.0,0.0,0.0
249-1,EO,NSC,23,F,6490,0.0,0.0,0.0
249-1,EO,NSC,23,W,8464,0.0,0.0,0.0
249-1,EO,NSC,24,A,142,56.71657581635462,127.2434241836454,183.96
249-1,EO,NSC,24,F,1551,29441.591796306242,22700.798203693757,50629.39
249-1,EO,NSC,24,W,6458,59084.40231333788,45701.437686662124,30988.649999999998
249-1,EO,OHO,23,F,72,0.0,0.0,0.0
249-1,EO,OHO,24,F,64,0.0,0.0,0.0
249-1,EO,OHO,24,W,168,0.0,0.0,0.0
249-1,EO,OSH,21,F,1253,0.0,0.0,0.0
249-1,EO,OSH,22,A,76,0.0,0.0,0.0
249-1,EO,OSH,22,F,446,0.0,0.0,0.0
249-1,EO,OSH,22,W,1207,0.0,0.0,0.0
249-1,EO,OSH,23,F,183,0.0,0.0,0.0
249-1,EO,OSH,23,W,321,0.0,0.0,0.0
249-1,EO,OSH,24,F,190,0.0,0.0,0.0
249-1,EO,OTS,21,F,1410,0.0,0.0,0.0
249-1,EO,OTS,22,A,401,0.0,0.0,0.0
249-1,EO,OTS,22,F,1543,0.0,0.0,0.0
249-1,EO,OTS,22,W,903,0.0,0.0,0.0
249-1,EO,OTS,23,A,788,0.0,0.0,0.0
249-1,EO,OTS,23,F,2478,0.0,0.0,0.0
249-1,EO,OTS,23,W,2387,0.0,0.0,0.0
249-1,EO,OTS,24,A,255,0.0,0.0,0.0
249-1,EO,OTS,24,F,1995,0.0,0.0,0.0
249-1,EO,OTS,24,W,2156,0.0,0.0,0.0
249-1,EO,PHI,21,F,813,0.0,0.0,0.0
249-1,EO,PHI,22,A,20,0.0,0.0,0.0
249-1,EO,PHI,22,F,564,0.0,0.0,0.0
249-1,EO,PHI,22,W,619,0.0,0.0,0.0
249-1,EO,PHI,23,F,1749,0.0,0.0,0.0
249-1,EO,PHI,23,W,766,0.0,0.0,0.0
249-1,EO,PHI,24,F,1792,0.0,0.0,0.0
249-1,EO,PHI,24,W,1039,0.0,0.0,0.0
249-1,EO,PHY,21,F,28,0.0,0.0,0.0
249-1,EO,PHY,22,A,23,0.0,0.0,0.0
249-1,EO,PHY,22,F,9,0.0,0.0,0.0
249-1,EO,PHY,22,W,29,0.0,0.0,0.0
249-1,EO,PHY,23,F,205,0.0,0.0,0.0
249-1,EO,PHY,23,W,237,0.0,0.0,0.0
249-1,EO,PHY,24,A,78,0.0,0.0,0.0
249-1,EO,PHY,24,F,299,0.0,0.0,0.0
249-1,EO,PHY,24,W,314,0.0,0.0,0.0
249-1,EO,PLS,21,F,579,0.0,0.0,0.0
249-1,EO,PLS,22,A,38,0.0,0.0,0.0
249-1,EO,PLS,22,F,437,0.0,0.0,0.0
249-1,EO,PLS,22,W,594,0.0,0.0,0.0
249-1,EO,PLS,23,F,603,0.0,0.0,0.0
249-1,EO,PLS,23,W,920,0.0,0.0,0.0
249-1,EO,PLS,24,F,476,0.0,0.0,0.0
249-1,EO,PLS,24,W,391,0.0,0.0,0.0
249-1,EO,POL,21,F,1469,0.0,0.0,0.0
249-1,EO,POL,22,A,237,0.0,0.0,0.0
249-1,EO,POL,22,F,239,0.0,0.0,0.0
249-1,EO,POL,22,W,742,0.0,0.0,0.0
249-1,EO,POL,23,A,243,0.0,0.0,0.0
249-1,EO,POL,23,F,655,0.0,0.0,0.0
249-1,EO,POL,23,W,957,0.0,0.0,0.0
249-1,EO,POL,24,A,104,0.0,0.0,0.0
249-1,EO,POL,24,F,558,1923.6505519878453,2676.349448012155,4600.0
249-1,EO,POL,24,W,625,395.41666608952926,315.1833339104709,4370.0
249-1,EO,PSY,21,F,2953,0.0,0.0,0.0
249-1,EO,PSY,22,A,656,0.0,0.0,0.0
249-1,EO,PSY,22,F,2890,0.0,0.0,0.0
249-1,EO,PSY,22,W,2616,0.0,0.0,0.0
249-1,EO,PSY,23,A,1580,0.0,0.0,0.0
249-1,EO,PSY,23,F,2075,0.0,0.0,0.0
249-1,EO,PSY,23,W,4937,0.0,0.0,0.0
249-1,EO,PSY,24,A,101,0.0,0.0,0.0
249-1,EO,PSY,24,F,1033,0.0,0.0,0.0
249-1,EO,PSY,24,W,1567,0.0,0.0,0.0
249-1,EO,PUB,21,F,90,0.0,0.0,0.0
249-1,EO,PUB,22,F,59,0.0,0.0,0.0
249-1,EO,PUB,22,W,108,0.0,0.0,0.0
249-1,EO,PUB,23,F,50,0.0,0.0,0.0
249-1,EO,PUB,23,W,34,0.0,0.0,0.0
249-1,EO,PUB,24,F,126,0.0,0.0,0.0
249-1,EO,PUB,24,W,125,0.0,0.0,0.0
249-1,EO,REC,21,F,396,0.0,0.0,0.0
249-1,EO,REC,22,A,63,0.0,0.0,0.0
249-1,EO,REC,22,F,330,0.0,0.0,0.0
249-1,EO,REC,22,W,211,0.0,0.0,0.0
249-1,EO,REC,23,F,720,0.0,0.0,0.0
249-1,EO,REC,23,W,289,0.0,0.0,0.0
249-1,EO,REC,24,F,644,0.0,0.0,0.0
249-1,EO,REC,24,W,169,0.0,0.0,0.0
249-1,EO,REL,21,F,498,0.0,0.0,0.0
249-1,EO,REL,22,F,98,0.0,0.0,0.0
249-1,EO,REL,23,F,91,0.0,0.0,0.0
249-1,EO,REL,24,F,251,0.0,0.0,0.0
249-1,EO,RMI,21,F,180,0.0,0.0,0.0
249-1,EO,RMI,23,F,132,0.0,0.0,0.0
249-1,EO,RMI,23,W,114,0.0,0.0,0.0
249-1,EO,RMI,24,F,138,0.0,0.0,0.0
249-1,EO,RMI,24,W,123,0.0,0.0,0.0
249-1,EO,SED,21,F,813,0.0,0.0,0.0
249-1,EO,SED,22,A,104,0.0,0.0,0.0
249-1,EO,SED,22,F,191,0.0,0.0,0.0
249-1,EO,SED,22,W,546,0.0,0.0,0.0
249-1,EO,SED,23,A,269,0.0,0.0,0.0
249-1,EO,SED,23,F,957,0.0,0.0,0.0
249-1,EO,SED,23,W,613,0.0,0.0,0.0
249-1,EO,SED,24,A,33,0.0,0.0,0.0
249-1,EO,SED,24,F,997,0.0,0.0,0.0
249-1,EO,SED,24,W,1996,0.0,0.0,0.0
249-1,EO,SHO,23,W,5,0.0,0.0,0.0
249-1,EO,SJS,21,F,31,0.0,0.0,0.0
249-1,EO,SOC,21,F,556,0.0,0.0,0.0
249-1,EO,SOC,22,F,364,0.0,0.0,0.0
249-1,EO,SOC,22,W,734,0.0,0.0,0.0
249-1,EO,SOC,23,F,676,0.0,0.0,0.0
249-1,EO,SOC,23,W,819,0.0,0.0,0.0
249-1,EO,SOC,24,A,155,0.0,0.0,0.0
249-1,EO,SOC,24,F,502,0.0,0.0,0.0
249-1,EO,SOC,24,W,283,0.0,0.0,0.0
249-1,EO,SPA,22,A,115,0.0,0.0,0.0
249-1,EO,SPA,22,F,368,0.0,0.0,0.0
249-1,EO,SPA,22,W,141,0.0,0.0,0.0
249-1,EO,SPA,23,A,32,0.0,0.0,0.0
249-1,EO,SPA,23,F,239,0.0,0.0,0.0
249-1,EO,SPA,23,W,59,0.0,0.0,0.0
249-1,EO,SPA,24,F,28,0.0,0.0,0.0
249-1,EO,SPA,24,W,40,0.0,0.0,0.0
249-1,EO,SSE,21,F,499,0.0,0.0,0.0
249-1,EO,SSE,22,A,221,0.0,0.0,0.0
249-1,EO,SSE,22,F,398,0.0,0.0,0.0
249-1,EO,SSE,22,W,285,0.0,0.0,0.0
249-1,EO,SSE,23,A,638,0.0,0.0,0.0
249-1,EO,SSE,23,F,429,0.0,0.0,0.0
249-1,EO,SSE,23,W,863,0.0,0.0,0.0
249-1,EO,SSE,24,A,535,0.0,0.0,0.0
249-1,EO,SSE,24,F,123,0.0,0.0,0.0
249-1,EO,SSE,24,W,162,0.0,0.0,0.0
249-1,EO,STA,21,F,328,0.0,0.0,0.0
249-1,EO,STA,22,A,14,0.0,0.0,0.0
249-1,EO,STA,22,F,28,0.0,0.0,0.0
249-1,EO,STA,22,W,228,0.0,0.0,0.0
249-1,EO,STA,23,F,38,0.0,0.0,0.0
249-1,EO,STA,23,W,72,0.0,0.0,0.0
249-1,EO,STA,24,F,122,0.0,0.0,0.0
249-1,EO,STA,24,W,93,0.0,0.0,0.0
249-1,EO,SWK,21,F,1186,0.0,0.0,0.0
249-1,EO,SWK,22,A,389,0.0,0.0,0.0
249-1,EO,SWK,22,F,807,0.0,0.0,0.0
249-1,EO,SWK,22,W,1028,0.0,0.0,0.0
249-1,EO,SWK,23,A,710,0.0,0.0,0.0
249-1,EO,SWK,23,F,1547,6770.09702115003,5430.67297884997,16070.089999999998
249-1,EO,SWK,23,W,2045,0.0,0.0,0.0
249-1,EO,SWK,24,A,316,0.0,0.0,0.0
249-1,EO,SWK,24,F,1132,0.0,0.0,0.0
249-1,EO,SWK,24,W,1142,0.0,0.0,0.0
249-1,EO,TEC,21,F,152,0.0,0.0,0.0
249-1,EO,TEC,22,F,60,0.0,0.0,0.0
249-1,EO,TEC,22,W,26,0.0,0.0,0.0
249-1,EO,TRS,21,F,394,0.0,0.0,0.0
249-1,EO,UNP,23,A,42,0.0,0.0,0.0
249-1,EO,VTS,21,F,1,0.0,0.0,0.0
249-1,EO,VTS,22,F,132,0.0,0.0,0.0
249-1,EO,VTS,23,A,98,0.0,0.0,0.0
249-1,EO,VTS,23,F,737,0.0,0.0,0.0
249-1,EO,VTS,23,W,485,0.0,0.0,0.0
249-1,EO,VTS,24,F,95,0.0,0.0,0.0
249-1,EO,VTS,24,W,64,0.0,0.0,0.0
249-1,EO,WGS,21,F,402,0.0,0.0,0.0
249-1,EO,WGS,22,F,52,0.0,0.0,0.0
249-1,EO,WGS,22,W,498,0.0,0.0,0.0
249-1,EO,WGS,23,F,1023,0.0,0.0,0.0
249-1,EO,WGS,23,W,36,0.0,0.0,0.0
249-1,EO,WGS,24,F,31,0.0,0.0,0.0
249-1,EO,WGS,24,W,431,0.0,0.0,0.0
249-1,EO,WLD,24,W,16,0.0,0.0,0.0
249-1,FD,ACC,21,F,655,84501.31226721984,55147.167732780166,144258.08
249-1,FD,ACC,22,A,45,4848.755186170323,4189.9448138296775,9038.7
249-1,FD,ACC,22,F,393,35930.99821649477,31954.67178350523,67885.67
249-1,FD,ACC,22,W,338,16272.683509215432,15156.316490784568,41685.36
249-1,FD,ACC,23,A,39,3955.1852828616024,3844.814717138397,7800.0
249-1,FD,ACC,23,F,463,41544.169031539044,34978.610968460955,76522.78
249-1,FD,ACC,23,W,335,22023.813000826085,21033.196999173913,43057.01
249-1,FD,ACC,24,A,78,9894.012721527854,8014.447278472146,17908.46
249-1,FD,ACC,24,F,464,55510.6269610334,39875.4630389666,95386.09
249-1,FD,ACC,24,W,426,55062.623969820575,38948.526030179426,94011.15
249-1,FD,ADM,24,W,12,607.6993429468396,791.1406570531603,507.0
249-1,FD,AEM,24,A,2,24.984056763835227,51.99594323616478,76.98
249-1,FD,AEM,24,W,20,602.7137177581291,474.0262822418709,1076.74
249-1,FD,AFA,23,A,2,0.0,0.0,0.0
249-1,FD,AFA,23,W,7,377.9718330808348,270.43816691916516,392.0
249-1,FD,AFA,24,W,15,243.4153896575072,177.1846103424929,430.7
249-1,FD,AGR,21,F,18,0.0,0.0,0.0
249-1,FD,AGR,22,F,64,3921.114800394824,2966.6451996051755,6887.759999999999
249-1,FD,AGR,23,W,11,136.365438853623,125.02456114637701,261.39
249-1,FD,AGR,24,W,67,644.5500409910089,808.3499590089909,1452.9
249-1,FD,ANS,23,A,6,40.9790293029544,78.9609706970456,119.94
249-1,FD,ANS,24,A,3,24.402554938452965,29.567445061547026,53.97
249-1,FD,ANT,21,F,161,3014.1077474298404,2042.9022525701591,16744.0
249-1,FD,ANT,22,F,504,2271.93520927586,3004.9447907241392,13438.32
249-1,FD,ANT,22,W,120,2229.9350956011267,1539.2649043988733,12480.0
249-1,FD,ANT,23,A,109,3132.7963164804223,6015.1536835195775,9147.949999999999
249-1,FD,ANT,23,F,739,6010.639776198144,8037.8902238018545,24881.87
249-1,FD,ANT,23,W,85,1193.864806540833,1475.9851934591666,6799.15
249-1,FD,ANT,24,A,189,3998.0679899108823,6876.932010089118,10875.0
249-1,FD,ANT,24,F,360,7504.2229453936025,9131.787054606397,23048.57
249-1,FD,ANT,24,W,753,8727.189743626046,10234.340256373953,26102.789999999997
249-1,FD,APP,24,W,16,227.10373723947683,310.1762627605231,423.91999999999996
249-1,FD,ARH,21,F,52,3544.8795948731918,2397.1604051268087,5942.04
249-1,FD,ARH,22,F,64,2305.571465608192,2703.788534391808,5009.36
249-1,FD,ARH,22,W,54,3712.9618623009183,2457.618137699082,6170.58
249-1,FD,ARH,23,F,111,2977.7836641541767,3446.226335845823,6424.009999999999
249-1,FD,ARH,23,W,82,1892.120578294118,2207.469421705882,4099.59
249-1,FD,ARH,24,W,33,0.0,0.0,0.0
249-1,FD,ART,21,F,403,25034.600371812317,18138.789628187682,43173.39
249-1,FD,ART,22,A,95,5282.1814018438245,4895.168598156176,10177.35
249-1,FD,ART,22,F,41,1846.5192014342533,2253.0707985657464,4099.59
249-1,FD,ART,22,W,264,16594.227119276078,11688.09288072392,28282.32
249-1,FD,ART,23,A,194,3549.993882201511,6149.036117798489,9699.029999999999
249-1,FD,ART,23,F,816,84887.28655856127,54999.59344143873,139886.88
249-1,FD,ART,23,W,574,13176.44198276903,15520.688017230968,28697.129999999997
249-1,FD,ART,24,A,116,3462.8545216047323,4464.585478395268,7927.4400000000005
249-1,FD,ART,24,F,872,31081.303953569543,28511.17604643046,59592.48
249-1,FD,ART,24,W,575,20655.110578886542,18640.389421113458,39295.5
249-1,FD,ASL,22,A,26,369.4460261453183,521.5739738546818,891.0200000000001
249-1,FD,ASL,22,F,296,6206.845791426543,5049.2542085734585,10143.92
249-1,FD,ASL,22,W,144,3602.047492552097,2724.442507447903,4934.88
249-1,FD,ASL,23,A,68,753.673050370886,1129.976949629114,1513.17
249-1,FD,ASL,23,F,332,6711.9599792691415,5327.770020730859,11377.640000000001
249-1,FD,ASL,23,W,359,9080.961146919222,6746.8288530807795,12302.93
249-1,FD,ASL,24,A,25,634.9299102796435,1239.8200897203562,1874.7499999999998
249-1,FD,ASL,24,F,372,7735.134241967877,6810.705758032125,14010.76
249-1,FD,ASL,24,W,336,6629.238417658388,5903.481582341613,12532.720000000001
249-1,FD,ASO,22,F,354,4818.95870200291,3032.76129799709,7851.72
249-1,FD,ASO,22,W,22,153.28655944221424,90.69344055778575,243.98
249-1,FD,ASO,23,F,364,157.64281629998922,93.51718370001075,251.15999999999997
249-1,FD,ASO,23,W,37,511.6963162971242,308.9636837028758,820.66
249-1,FD,ASO,24,W,23,10.130843467805963,5.739156532194036,15.87
249-1,FD,AST,21,F,196,1096.423592247579,687.1764077524228,26599.16
249-1,FD,AST,22,A,29,87.82866155825755,176.0713384417424,1773.06
249-1,FD,AST,22,F,318,3081.8397242307983,2947.320275769201,12673.89
249-1,FD,AST,22,W,249,1395.902279564201,869.9977204358015,33791.79
249-1,FD,AST,23,A,19,56.83633597213179,116.06366402786817,1161.66
249-1,FD,AST,23,F,310,5196.672627483497,5599.587372516503,12355.05
249-1,FD,AST,23,W,231,2493.9163141854674,2745.1936858145323,9568.35
249-1,FD,AST,24,A,70,1284.106488130073,2220.793511869927,3504.9
249-1,FD,AST,24,F,297,11734.489830723007,9087.160169276993,20821.65
249-1,FD,AST,24,W,206,4301.9161978261245,3495.3638021738757,9569.460000000001
249-1,FD,AVN,23,A,63,2468.320186818668,2730.559813181332,5198.88
249-1,FD,AVN,23,F,83,4427.725280145181,3082.1947198548187,7509.92
249-1,FD,AVN,24,A,34,1537.3751675419705,1516.3348324580295,3053.71
249-1,FD,AVN,24,F,124,6707.983624857322,4893.386375142678,11601.37
249-1,FD,AVN,24,W,160,8405.605294933166,7048.184705066834,15453.79
249-1,FD,BEM,21,F,167,9415.000452339411,6568.569547660589,15983.57
249-1,FD,BEM,22,F,471,16494.64019683351,11507.039803166492,28001.68
249-1,FD,BEM,22,W,131,5656.2414392776855,3904.058560722314,8992.4
249-1,FD,BEM,23,F,563,8171.717520297049,6090.212479702951,31369.9
249-1,FD,BEM,23,W,259,4310.766456103338,3194.003543896662,13580.53
249-1,FD,BEM,24,F,479,7313.462446171898,5705.467553828102,28233.93
249-1,FD,BEM,24,W,311,4470.35187373184,2924.6481262681605,17306.489999999998
249-1,FD,BIO,21,F,1927,132751.4842153636,88600.48578463642,297603.67
249-1,FD,BIO,22,A,107,9297.047307507512,7938.322692492488,16562.41
249-1,FD,BIO,22,F,1657,107735.70630892502,72433.36369107498,267651.1
249-1,FD,BIO,22,W,1409,97281.76601695974,66565.16398304027,195486.83
249-1,FD,BIO,23,A,340,14811.462197638293,13788.737802361706,47232.68
249-1,FD,BIO,23,F,2259,113607.48401535813,79466.22598464186,362878.64
249-1,FD,BIO,23,W,2406,131616.03574019365,87925.78425980636,308520.12
249-1,FD,BIO,24,A,362,26085.788584014077,23836.05141598592,50802.33
249-1,FD,BIO,24,F,2572,171270.43314708158,114328.58685291841,317904.07
249-1,FD,BIO,24,W,2505,158760.6875934108,107470.55240658918,331805.93
249-1,FD,BTO,21,F,240,24788.388963498357,15646.81103650164,40435.2
249-1,FD,BUS,21,F,2047,165332.4360582295,113959.56394177048,279292.0
249-1,FD,BUS,22,A,454,36076.927644237105,34547.502355762896,75790.85
249-1,FD,BUS,22,F,6880,390878.9570065807,338165.89299341926,729044.85
249-1,FD,BUS,22,W,3499,219620.04819045324,157325.29180954676,381521.87
249-1,FD,BUS,23,A,609,40823.97620740226,43021.92379259774,83845.9
249-1,FD,BUS,23,F,11502,429403.0735310023,373370.08646899776,845749.15
249-1,FD,BUS,23,W,4635,247346.68275351965,216253.39724648034,484679.3
249-1,FD,BUS,24,A,865,57185.40470994717,62652.21529005283,126931.42
249-1,FD,BUS,24,F,6619,464679.08861896826,405521.80138103175,905970.73
249-1,FD,BUS,24,W,8730,380769.768611728,342352.661388272,750008.46
249-1,FD,CCT,21,F,39,4520.09185253186,3011.9781474681395,7532.07
249-1,FD,CCT,22,F,35,4130.441962498103,2629.1080375018973,6759.55
249-1,FD,CCT,23,F,28,3215.288194005793,2192.351805994207,5407.639999999999
249-1,FD,CCT,23,W,6,584.4748350506364,574.3051649493635,1158.78
249-1,FD,CCT,24,A,14,561.9139692915609,537.0860307084391,1099.0
249-1,FD,CCT,24,F,56,2947.887749296874,1992.6122507031257,4940.5
249-1,FD,CCT,24,W,29,1345.6514288773722,1755.8985711226283,3101.55
249-1,FD,CDF,21,F,140,0.0,0.0,0.0
249-1,FD,CDF,22,A,120,1067.521323478703,2112.478676521297,3180.0
249-1,FD,CDF,22,F,564,9440.57307816006,11993.73692183994,25107.510000000002
249-1,FD,CDF,22,W,281,11751.15201378558,11311.297986214422,23807.95
249-1,FD,CDF,23,A,154,5348.874560817724,8847.525439182276,14196.4
249-1,FD,CDF,23,F,1354,47862.03725051012,44253.75274948989,94411.54000000001
249-1,FD,CDF,23,W,540,11126.398562001685,13194.301437998316,24320.7
249-1,FD,CDF,24,A,158,9528.30946586958,9791.05053413042,19319.36
249-1,FD,CDF,24,F,1020,60059.87481107946,52264.38518892055,116069.42
249-1,FD,CDF,24,W,489,22658.98739020646,23260.84260979354,45919.83
249-1,FD,CED,24,A,12,181.40706261746016,229.83293738253988,411.24
249-1,FD,CED,24,F,534,9103.261569105558,9196.918430894444,18300.18
249-1,FD,CED,24,W,425,7430.566884719679,7134.1831152803215,14564.750000000002
