sis_user_id,section_id,book_id_bn,term_code,term_year,part_time_job,family_annual_income,has_loan,has_scholarship,prefers_ebook,prefers_paperback,avg_books_per_semester,title,author,isbn,edition,cover_type,ebook_ind,has_free_resource,retail_new,retail_used,retail_new_rent,retail_used_rent,adoption_type,is_rental,student_full_part_time_status,credit_hours,included_in_course_fee,num_books_in_section,semester_num,has_course_fee,book_included_in_fee,student_num_terms,price_affordability_score,alternatives_available,matches_cover_pref,will_buy,buy_frac,College,Year,Semester,Department,Student_Status,Rental_to_Retail_Ratio,Arbitrage_Index,Wallet_Pressure_Score,Digital_Lock_Flag,Actual_Purchase_Flag
1147797,BN-91-1-75-F-21-102-MC05,1877401,F,21,0,36870,0,0,1,1,20,KEYS FOR WRITERS W/2016 MLA UPDATES,RAIMES,9781305956759.0,8TH 18,SP,0.0,0.0,97.76,73.32,61.55,44.7,RQ,1.0,F,3.0,Y,9,1,1,1,6,377.1481178396072,1,0,0,0.0,campbell,21,F,75,Full-Time,0.6296031096563011,0.37039689034369894,0.3771481178396072,0.0,0
4816317,BN-785-785-348-F-21-3503-RVAA,2256489,F,21,0,57718,1,1,1,1,4,MARKETING FOR HOSPITALITY+TOURISM,KOTLER,9780135209844.0,8TH 21,PR,0.0,1.0,0.0,0.0,80.99,80.99,RQ,1.0,P,3.0,Y,1,1,1,1,3,577.18,1,0,0,0.0,fiu,21,F,348,Part-Time,0.8099,0.19010000000000005,0.5771799999999999,0.0,0
6277939,BN-785-785-156-W-23-3305-RVG,6271245,W,23,1,55242,1,1,1,0,4,ADOLESCENCE-CONNECT ACCESS CARD,STEINBERG,8220123808839.0,12TH 20,EP,1.0,0.0,121.48,121.48,121.48,121.48,FD,0.0,P,3.0,N,2,7,1,0,7,454.7415212380639,1,0,0,0.1666666666666666,fiu,23,W,156,Part-Time,1.0,0.0,0.4547415212380639,1.0,0
6286997,BN-785-785-441-W-22-2311-U02,2152380,W,22,0,65033,1,1,0,0,8,EBK CALCULUS:EARLY TRANSCENDENTALS,BRIGGS,9780134770468.0,3RD 19,EB,1.0,1.0,0.0,0.0,0.0,0.0,EO,0.0,F,4.0,Y,4,4,1,1,10,650.33,1,0,0,0.0,fiu,22,W,441,Full-Time,0.0,1.0,0.6503300000000001,1.0,0
901723557,BN-249-1-415-F-24-301-18750,5780023,F,24,1,36866,1,0,1,0,16,WHEN STARS ARE SCATTERED,JAMIESON,9780525553908.0,20,PB,0.0,1.0,13.99,10.49,9.8,7.0,RQ,1.0,F,3.0,Y,9,9,1,1,8,1000.0,1,0,0,0.0434782608695652,eku,24,F,415,Full-Time,0.7005003573981415,0.29949964260185846,1.0,0.0,0
6331602,BN-785-785-688-F-22-3203-RVD,5778452,F,22,0,82263,1,0,1,0,11,INTRODUCTION TO SOCIAL WORK,COX,9781071839812.0,3RD 22,PB,0.0,0.0,183.0,137.25,98.55,67.5,RQ,1.0,P,3.0,Y,1,3,0,0,8,449.5245901639344,1,0,0,0.0,fiu,22,F,688,Part-Time,0.5385245901639344,0.4614754098360656,0.4495245901639344,0.0,0
901794468,BN-249-1-475-W-23-380-21245,6613528,W,23,0,30425,1,0,1,0,15,EBK BROWN+MULHOLLAND'S DRUG CALCULATION,TRITAK,8220124643347.0,12TH 22,EB,1.0,0.0,0.0,0.0,0.0,0.0,EO,0.0,F,2.0,Y,22,7,1,1,7,304.25,1,0,0,0.0333333333333333,eku,23,W,475,Full-Time,0.0,1.0,0.30425,1.0,0
6428211,BN-785-785-474-W-24-1107-U01,11217601,W,24,0,75000,1,1,1,0,13,USING+UNDERSTANDING MATH.(PEARSON+),BENNETT,8220145124542.0,8TH 23,EP,1.0,1.0,0.0,0.0,0.0,0.0,EO,0.0,P,3.0,Y,5,10,1,1,2,750.0,1,0,0,0.0,fiu,24,W,474,Part-Time,0.0,1.0,0.75,1.0,0
10691934,BN-576-1-435-F-22-330-2W1,1292539,F,22,0,81677,0,0,1,1,10,FINANCIAL INTELLIGENCE (CL),BERMAN,9781422144114.0,(REV)13,PD,0.0,0.0,35.0,26.25,25.55,17.5,RQ,1.0,F,3.0,N,4,3,1,0,4,1000.0,1,0,1,0.1923076923076923,mercer,22,F,435,Full-Time,0.73,0.27,1.0,0.0,1
962968,BN-749-1-450-F-22-103-E,1912575,F,22,0,38385,1,1,1,0,5,CHRISTIAN THOUGHT+PRACTICE:PRIMER,WEAVER,9781599827124.0,REV 15,PB,0.0,0.0,31.01,23.26,22.65,15.5,RQ,1.0,F,3.0,Y,2,3,1,1,3,1000.0,1,0,0,0.3333333333333333,niagara,22,F,450,Full-Time,0.7304095453079651,0.2695904546920349,1.0,0.0,0
6474442,BN-785-785-246-F-24-1102-U18,8878597,F,24,1,55229,0,0,1,0,3,"EVERYONE'S AN AUTHOR, 4TH EDITION, W",LUNSFORD,8220131163500.0,4TH 23,EP,1.0,1.0,48.83,48.83,48.83,48.83,FD,0.0,F,3.0,Y,1,9,1,1,2,1000.0,1,0,0,0.0,fiu,24,F,246,Full-Time,1.0,0.0,1.0,1.0,0
B0000079065,BN-8304-1-882-W-22-225-1,1527081,W,22,0,47184,1,0,1,0,9,CREATED FOR COMMUNITY,GRENZ,9780801049293.0,3RD 14,PB,0.0,0.0,35.0,26.25,30.1,15.0,RQ,1.0,F,3.0,Y,8,4,1,1,5,1000.0,1,0,0,0.2,betheltn,22,W,882,Full-Time,0.86,0.14,1.0,0.0,0
6004864,BN-785-785-93-A-23-3666-RVCC,9576954,A,23,0,78944,1,1,1,0,10,EBK VICTIMOLOGY:TEXT/READER,DAIGLE,8220135364569.0,2ND 18,EB,1.0,1.0,0.0,0.0,0.0,0.0,EO,0.0,P,3.0,N,6,5,1,0,5,789.44,1,0,0,0.0714285714285714,fiu,23,A,93,Part-Time,0.0,1.0,0.78944,1.0,0
6358558,BN-785-785-156-A-23-2001-U01A,2136999,A,23,1,73377,1,1,1,0,10,ICLICKER2 STUDENT REMOTE REV.,ICLICKER,9781498603041.0,17,BX,0.0,0.0,62.84,51.53,53.4,44.0,RQ,1.0,P,3.0,Y,5,5,1,1,8,1000.0,1,0,0,0.0,fiu,23,A,156,Part-Time,0.8497772119669,0.15022278803309996,1.0,0.0,0
901798086,BN-249-1-587-A-23-815-50293,4327481,A,23,1,26966,1,0,1,1,5,PROTECTING OUR MOST VALUABLE ASSET,DUNLAP,9781544624211.0,17,PB,0.0,0.0,0.0,0.0,0.0,0.0,RQ,0.0,P,3.0,N,1,5,0,0,6,269.66,0,1,0,0.4,eku,23,A,587,Part-Time,0.0,1.0,0.26966,0.0,0
962146,BN-749-1-70-W-24-400-B,1898370,W,24,0,38292,1,1,1,0,9,EBK BASICS OF RESEARCH METHODS F/...,MAXFIELD,9781305465473.0,4TH 16,EB,1.0,0.0,0.0,0.0,0.0,0.0,EO,0.0,F,3.0,Y,7,10,1,1,7,382.92,1,0,0,0.0,niagara,24,W,70,Full-Time,0.0,1.0,0.38292000000000004,1.0,0
297650,BN-8255-1-869-F-23-329-001,1859407,F,23,0,74615,1,1,0,0,16,EBK SOCIAL POLICY+SOCIAL CHANGE,JIMENEZ,9781483324159.0,2ND 15,EB,1.0,1.0,0.0,0.0,0.0,0.0,EO,0.0,F,3.0,Y,12,6,1,1,7,746.15,1,0,0,0.0,morgan,23,F,869,Full-Time,0.0,1.0,0.74615,1.0,0
6389035,BN-785-785-429-F-23-3630-RVC,2232001,F,23,0,84665,1,1,1,0,8,SPORT FACILITY+EVENT MGMT.-W/ACCESS,AICHER,9781284152944.0,2ND 20,PB,0.0,0.0,137.09,102.82,0.0,0.0,FD,0.0,F,3.0,N,1,6,1,0,6,617.5869866511051,0,0,0,0.0,fiu,23,F,429,Full-Time,0.0,1.0,0.6175869866511051,0.0,0
6133652,BN-785-785-441-W-24-2312-RVC,11215329,W,24,1,63621,1,0,1,1,15,CALC.:EARLY TRANSCENDENT.(PEARSON+),BRIGGS,8220145126713.0,3RD 19,EP,1.0,0.0,0.0,0.0,0.0,0.0,EO,0.0,F,4.0,Y,5,10,1,1,7,636.21,1,0,0,0.0303030303030303,fiu,24,W,441,Full-Time,0.0,1.0,0.63621,1.0,0
901444856,BN-249-1-95-F-24-232-15860,5983871,F,24,0,30792,1,0,1,1,10,HUMAN SEXUALITY-CONNECT ACCESS,YARBER,9781260888553.0,11TH 22,AC,0.0,0.0,139.06,0.0,0.0,0.0,FD,0.0,P,3.0,Y,3,9,1,1,1,221.42959873435927,0,0,0,0.0,eku,24,F,95,Part-Time,0.0,1.0,0.22142959873435927,0.0,0
901771866,BN-249-1-241-W-23-325-21719,6171994,W,23,0,35931,0,0,1,0,13,PHYSIOLOGY OF SPORT+EXERCISE-W/ACCESS,KENNEY,9781718201729.0,8TH 22, ,0.0,0.0,179.44,134.58,179.45,179.45,RQ,1.0,F,0.0,Y,1,7,1,1,7,200.23963441818992,1,0,0,0.0769230769230769,eku,23,W,241,Full-Time,1.0000557289344627,-5.572893446270655e-05,0.20023963441818993,0.0,0
6242978,BN-785-785-111-W-22-3410-U01,2179309,W,22,0,57104,0,0,0,1,6,EBK APPLIED MATH.F/PHYSICAL CHEM.,BARRANTE,9781478632665.0,3RD 04,EB,1.0,1.0,0.0,0.0,0.0,0.0,EO,0.0,F,4.0,N,6,4,1,0,7,571.04,1,0,0,0.0,fiu,22,W,111,Full-Time,0.0,1.0,0.57104,1.0,0
11072289,BN-577-1-295-F-24-606-AYA3,7800010,F,24,0,81136,1,0,1,1,15,LRNG. THE ART OF HELP.(PEARSON+),YOUNG,9780136912293.0,7TH 21,EP,1.0,0.0,0.0,0.0,0.0,0.0,EO,0.0,F,3.0,N,5,9,0,0,1,811.36,1,0,0,0.5333333333333333,mercer,24,F,295,Full-Time,0.0,1.0,0.81136,1.0,0
6352091,BN-785-785-291-W-24-4324-RVE,1991201,W,24,0,74495,1,0,1,0,11,EBK BANK MANAGEMENT+FINANCIAL SERVICES,ROSE,8220103628648.0,9TH 13,EB,1.0,1.0,0.0,0.0,0.0,0.0,EO,0.0,F,3.0,N,4,10,1,0,6,744.95,1,0,0,0.125,fiu,24,W,291,Full-Time,0.0,1.0,0.74495,1.0,0
6406849,BN-785-785-19-A-24-2020-RVAA,8379920,A,24,0,90000,0,1,0,0,14,"EBK AMERICAN PROMISE:VALUE,VOL.2",ROARK,8220129476179.0,9TH 23,EB,1.0,1.0,0.0,0.0,0.0,0.0,EO,0.0,P,3.0,Y,6,8,1,1,4,900.0,1,0,1,0.0666666666666666,fiu,24,A,19,Part-Time,0.0,1.0,0.9,1.0,1
11029721,BN-577-1-249-W-22-620-A20,2349212,W,22,0,79122,0,0,0,1,6,DATA MINING F/BUS.ANALY.:...APPL.PYTHON,SHMUELI,9781119549840.0,20, ,0.0,0.0,0.0,0.0,0.0,0.0,RC,0.0,F,3.0,N,4,4,0,0,2,791.22,0,0,1,0.375,mercer,22,W,249,Full-Time,0.0,1.0,0.79122,0.0,1
5923524,BN-785-785-688-A-23-6425-U01C,5610577,A,23,0,89715,1,0,1,0,7,EBK CLINICAL ASSESSMENT F/SOCIAL WORKER,JORDAN,8220121156505.0,5TH 21,EB,1.0,1.0,0.0,0.0,0.0,0.0,EO,0.0,F,3.0,N,8,5,0,0,7,897.15,1,0,0,0.0,fiu,23,A,688,Full-Time,0.0,1.0,0.89715,1.0,0
290665,BN-8255-1-264-W-22-102-030,8200301,W,22,0,70523,0,0,1,1,16,EBK ENGLISH GRAMMAR+PUNCTUATION,BARCHARTS,8220129008097.0,12,EB,1.0,1.0,0.0,0.0,0.0,0.0,EO,0.0,F,3.0,Y,6,4,0,0,7,705.23,1,0,0,0.0769230769230769,morgan,22,W,264,Full-Time,0.0,1.0,0.70523,1.0,0
1191035,BN-91-1-165-F-23-121-MC01,9380741,F,23,0,41331,1,1,1,0,17,EBK ARCHETYPES OF WISDOM,SOCCIO,8220134351348.0,9TH 16,EB,1.0,1.0,0.0,0.0,0.0,0.0,EO,0.0,F,3.0,Y,4,6,1,1,4,413.31,1,0,0,0.0526315789473684,campbell,23,F,165,Full-Time,0.0,1.0,0.41331,1.0,0
N00358236,BN-261-1-270-F-23-211-3T,1884896,F,23,0,41313,0,1,1,1,9,TONAL HARMONY-TEXT,KOSTKA,9781259447099.0,8TH 18, ,0.0,0.0,253.76,190.32,188.4,105.3,RQ,1.0,F,3.0,Y,1,6,1,1,5,162.80343631778058,1,0,0,0.1,nicholls,23,F,270,Full-Time,0.7424337957124842,0.25756620428751575,0.16280343631778058,0.0,0
282376,BN-8388-1-625-F-23-549-01,11300604,F,23,0,69128,1,0,1,1,8,EBK PATHOLOGY-W/ACCESS,GOODMAN,8220145489122.0,5TH 21,EB,1.0,1.0,0.0,0.0,0.0,0.0,EO,0.0,F,2.0,Y,4,6,1,1,8,691.28,1,0,0,0.1052631578947368,daemen,23,F,625,Full-Time,0.0,1.0,0.69128,1.0,0
6496286,BN-785-785-81-F-24-2010-U03,9266870,F,24,0,77582,0,1,1,0,37,EBK BIOLOGY (OER),OPENSTAX,9781951693732.0,2ND 18,EB,1.0,1.0,0.0,0.0,0.0,0.0,EO,0.0,F,3.0,Y,5,9,1,1,1,775.82,1,0,0,0.0227272727272727,fiu,24,F,81,Full-Time,0.0,1.0,0.7758200000000001,1.0,0
1180564,BN-91-1-188-W-24-350-OL50,8359541,W,24,0,35883,1,0,1,1,7,EBK SPECIAL EDUCATION,FRIEND,8220129421483.0,6TH 23,EB,1.0,0.0,0.0,0.0,0.0,0.0,EO,0.0,F,3.0,Y,4,10,1,1,7,358.83,1,0,0,0.0,campbell,24,W,188,Full-Time,0.0,1.0,0.35883,1.0,0
6115281,BN-785-785-708-F-23-5381-RXDA,4136731,F,23,0,79248,0,0,1,1,22,EBK MASTERING GLOBAL LITERACY,MANSILLA,8220109898038.0,14,EB,1.0,1.0,0.0,0.0,0.0,0.0,EO,0.0,F,3.0,N,14,6,0,0,3,792.48,1,0,0,0.4117647058823529,fiu,23,F,708,Full-Time,0.0,1.0,0.7924800000000001,1.0,0
901694555,BN-249-1-430-F-22-234-11449,2771620,F,22,1,39009,1,1,1,1,13,EBK ESSENTIAL CALCULUS,STEWART,8220103735544.0,2ND 13,EB,1.0,1.0,0.0,0.0,0.0,0.0,EO,0.0,F,4.0,Y,5,3,0,0,2,390.09,1,0,1,0.25,eku,22,F,430,Full-Time,0.0,1.0,0.39009,1.0,1
901786896,BN-249-1-460-W-23-118-22559,2213594,W,23,0,40007,1,1,1,0,13,INQUIZITIVE F/AURAL SKILLS-ACCESS CODE,YORGASON,9780393643329.0,LATEST,AC,0.0,1.0,71.43,0.0,0.0,0.0,FD,0.0,F,3.0,Y,4,7,1,1,5,560.0867982640347,1,0,0,0.0,eku,23,W,460,Full-Time,0.0,1.0,0.5600867982640346,0.0,0
6286373,BN-785-785-381-F-22-3034-U47,834919,F,22,1,67328,1,0,1,0,13,ONE HUNDRED YEARS OF SOLITUDE,MARQUEZ,9780060883287.0,06,PB,0.0,0.0,18.99,14.24,13.85,9.5,RQ,1.0,F,3.0,Y,7,3,1,1,9,1000.0,1,0,0,0.0,fiu,22,F,381,Full-Time,0.7293312269615587,0.2706687730384413,1.0,0.0,0
6536078,BN-785-785-324-F-24-2011-R7BJ,9384398,F,24,1,58267,1,0,1,0,7,EBK FOUNDATIONS OF BUSINESS,PRIDE,8220134331586.0,7TH 23,EB,1.0,0.0,0.0,0.0,0.0,0.0,EO,0.0,P,3.0,N,7,9,0,0,1,582.67,1,0,0,0.2857142857142857,fiu,24,F,324,Part-Time,0.0,1.0,0.5826699999999999,1.0,0
901711391,BN-249-1-505-W-23-383W-21375,4476944,W,23,0,38781,1,1,1,1,14,EBK MEDICAL ETHICS:ACCOUNTS OF GROUND..,PENCE,8220108150250.0,LATEST,EB,1.0,1.0,0.0,0.0,0.0,0.0,EO,0.0,F,3.0,Y,5,7,1,1,6,387.81,1,0,0,0.0,eku,23,W,505,Full-Time,0.0,1.0,0.38781,1.0,0
901728201,BN-249-1-490-F-22-313-13121,1861798,F,22,1,35465,1,0,1,1,14,"DISABILITY,SOCIETY,+THE INDIVIDUAL",SMART,9781416410003.0,3RD 16,PB,0.0,0.0,99.84,74.88,72.9,49.9,RQ,1.0,F,3.0,Y,2,3,1,1,9,355.2183493589744,1,1,0,0.0454545454545454,eku,22,F,490,Full-Time,0.7301682692307693,0.2698317307692307,0.3552183493589744,0.0,0
1148670,BN-91-1-149-F-22-310-OL50,5972872,F,22,0,38975,1,1,1,1,13,MARKETING:CORE,KERIN,9781260729184.0,9TH 22,PR,0.0,0.0,0.0,0.0,70.0,70.0,RQ,1.0,F,3.0,Y,4,3,1,1,10,389.75,1,0,1,0.0555555555555555,campbell,22,F,149,Full-Time,0.7,0.30000000000000004,0.38975,0.0,1
6281501,BN-785-785-40-W-22-2051-RVD,5454672,W,22,1,73140,0,0,0,0,6,EBK GARDNER'S ART THROUGH THE AGES,KLEINER,8220121109914.0,16TH 21,EB,1.0,0.0,0.0,0.0,0.0,0.0,EO,0.0,F,3.0,N,4,4,1,0,4,731.4,1,0,0,0.3636363636363636,fiu,22,W,40,Full-Time,0.0,1.0,0.7313999999999999,1.0,0
901774814,BN-249-1-241-W-22-201-22135,1982171,W,22,0,40662,1,0,1,1,12,INTRO.TO EXERCISE SCIENCE,HOUSH,9781138739017.0,5TH 18,PD,0.0,1.0,86.99,65.24,58.35,40.0,RQ,1.0,F,3.0,Y,3,4,1,1,4,467.4330382802621,1,0,1,0.1764705882352941,eku,22,W,241,Full-Time,0.6707667547994023,0.3292332452005977,0.4674330382802621,0.0,1
11015608,BN-576-1-580-F-22-640-01,6076804,F,22,0,59240,1,1,1,0,6,STUDENT'S GUIDE TO TRIAL OBJECTIONS,GIBBONS,9781647088347.0,6TH 21,PB,0.0,0.0,0.0,0.0,0.0,0.0,RQ,0.0,P,2.0,N,2,3,0,0,4,592.4,0,0,1,0.2857142857142857,mercer,22,F,580,Part-Time,0.0,1.0,0.5923999999999999,0.0,1
6368304,BN-785-785-93-W-24-4700-RVD,3920326,W,24,1,62560,1,1,1,0,7,EBK STATISTICS F/PEOPLE WHO...STATISTIC,SALKIND,8220132818928.0,7TH 20,EB,1.0,1.0,0.0,0.0,0.0,0.0,EO,0.0,F,3.0,Y,4,10,1,1,7,625.6,1,0,0,0.0,fiu,24,W,93,Full-Time,0.0,1.0,0.6256,1.0,0
B0000084845,BN-8304-1-882-F-21-111-1,6051300,F,21,0,41528,1,0,1,0,10,LIFE APPLICATION STUDY BIBLE-NIV,BIBLE,9781496439468.0,3RD 19, ,0.0,0.0,49.99,37.49,43.5,22.5,RQ,1.0,F,3.0,N,2,1,1,0,6,830.7261452290458,1,0,0,0.0,betheltn,21,F,882,Full-Time,0.8701740348069613,0.12982596519303868,0.8307261452290458,0.0,0
901813893,BN-249-1-310-F-23-101Z-12898,844009224,F,23,0,40151,1,1,1,1,8,ACHIEVE FOR CONNECTIONS,GORE,9781319472894.0,3,0,0.0,1.0,0.69,0.0,0.0,0.0,FD,0.0,F,3.0,Y,1,6,1,1,3,1000.0,1,0,0,0.0,eku,23,F,310,Full-Time,0.0,1.0,1.0,0.0,0
11049998,BN-576-1-135-F-24-223-001,6163969,F,24,0,72209,1,0,1,1,18,COMPTIA SECURITY+GDE.TO..-MINDTAP,CIAMPA,8220123248291.0,7TH 22,EP,1.0,1.0,0.0,0.0,0.0,0.0,FD,0.0,F,3.0,Y,2,9,1,1,4,722.09,1,0,0,0.0,mercer,24,F,135,Full-Time,0.0,1.0,0.72209,1.0,0
N00357503,BN-261-1-60-F-24-109-5T,2136999,F,24,0,43908,0,0,1,1,21,ICLICKER2 STUDENT REMOTE REV.,ICLICKER,9781498603041.0,17,BX,0.0,1.0,62.84,51.53,53.4,44.0,RQ,1.0,F,3.0,Y,7,9,1,1,1,698.7269255251432,1,0,0,0.0,nicholls,24,F,60,Full-Time,0.8497772119669,0.15022278803309996,0.6987269255251431,0.0,0
6383489,BN-785-785-168-F-23-4701-RVC,1950441,F,23,1,66621,1,1,1,0,7,HISTORY OF THE GLOBAL ECONOMY,BATEN,9781107507180.0,16,PB,0.0,0.0,39.99,29.99,33.6,16.75,RQ,1.0,P,3.0,Y,3,6,1,1,5,1000.0,1,0,1,0.1111111111111111,fiu,23,F,168,Part-Time,0.8402100525131283,0.1597899474868717,1.0,0.0,1
901812981,BN-249-1-35-F-23-200-10497,1676965,F,23,0,39553,0,1,1,1,6,EBK DOBE JU/'HOANSI,LEE,8220103116787.0,4TH 13,EB,1.0,1.0,0.0,0.0,0.0,0.0,EO,0.0,F,3.0,Y,4,6,1,1,2,395.53,1,0,0,0.0,eku,23,F,35,Full-Time,0.0,1.0,0.39553,1.0,0
6170621,BN-785-785-168-W-22-2013-RVF,5690597,W,22,0,77654,1,0,1,0,6,MACROECONOMICS-MYLAB ECON.ACCESS,HUBBARD,9780135801284.0,8TH 21,AC,0.0,0.0,171.41,0.0,0.0,0.0,FD,0.0,F,3.0,Y,1,4,1,1,2,453.0307449973747,0,0,0,0.0,fiu,22,W,168,Full-Time,0.0,1.0,0.4530307449973747,0.0,0
1180085,BN-785-785-180-W-22-5267-RXDB,2170263,W,22,0,74667,1,1,0,1,11,EBK MULTIPLICATION IS FOR WHITE PEOPLE,DELPIT,9781595587701.0,12,EB,1.0,1.0,0.0,0.0,0.0,0.0,EO,0.0,F,3.0,N,21,4,0,0,6,746.67,1,0,0,0.1219512195121951,fiu,22,W,180,Full-Time,0.0,1.0,0.74667,1.0,0
6177139,BN-785-785-399-F-23-4420-U02,2767463,F,23,0,69790,1,0,1,0,6,EBK DATA MINING F/BUS.ANALY.:...APPL.PY,SHMUELI,9781119549864.0,20,EB,1.0,0.0,114.0,114.0,114.0,114.0,FD,0.0,P,3.0,N,2,6,1,0,7,612.1929824561404,1,0,0,0.1666666666666666,fiu,23,F,399,Part-Time,1.0,0.0,0.6121929824561404,1.0,0
6403609,BN-785-785-165-F-24-3002-RVC,8311446,F,24,1,81772,1,1,0,0,16,EBK BEHAVIOR ANALYSIS+LEARNING,RASMUSSEN,9781000817225.0,7TH 23,EB,1.0,1.0,0.0,0.0,0.0,0.0,EO,0.0,F,3.0,Y,4,9,1,1,4,817.72,1,0,0,0.0526315789473684,fiu,24,F,165,Full-Time,0.0,1.0,0.81772,1.0,0
10990658,BN-576-1-180-F-23-235-002,1991109,F,23,0,70108,1,0,1,1,10,FUND.OF ENGR.THERMODYNAMICS,MORAN,9781119391432.0,9TH 18, ,0.0,1.0,0.0,0.0,0.0,0.0,RC,0.0,F,3.0,Y,5,6,1,1,6,701.08,1,0,0,0.0833333333333333,mercer,23,F,180,Full-Time,0.0,1.0,0.70108,0.0,0
6300203,BN-785-785-291-F-24-3403-U02,6907573,F,24,0,64827,1,0,1,1,6,EBK FUND.OF CORPORATE FINANCE,PARRINO,8220125979865.0,5TH 22,EB,1.0,1.0,0.0,0.0,0.0,0.0,EO,0.0,F,3.0,Y,3,9,1,1,9,648.27,1,0,0,0.0,fiu,24,F,291,Full-Time,0.0,1.0,0.64827,1.0,0
6357358,BN-785-785-168-A-22-2013-RVDB,5690597,A,22,0,73331,1,1,1,1,7,MACROECONOMICS-MYLAB ECON.ACCESS,HUBBARD,9780135801284.0,8TH 21,AC,0.0,0.0,171.41,0.0,0.0,0.0,FD,0.0,P,3.0,Y,2,2,1,1,7,427.810512805554,0,0,0,0.0,fiu,22,A,168,Part-Time,0.0,1.0,0.42781051280555404,0.0,0
328455,BN-8388-1-455-F-23-504-01,844000095,F,23,0,71756,1,1,0,0,6,MBA 504 OPER. MGMT. ACCESS,KRAJEWSKI,2818440000959.0,13,AC,0.0,0.0,104.77,0.0,0.0,0.0,RQ,0.0,F,3.0,Y,1,6,1,1,6,684.8907129903598,0,0,0,0.0,daemen,23,F,455,Full-Time,0.0,1.0,0.6848907129903599,0.0,0
6248529,BN-785-785-291-A-23-4324-U01A,2118537,A,23,0,79736,0,0,1,0,7,EBK BANK MANAGEMENT+FINANCIAL SERVICES,ROSE,8220103574570.0,9TH 13,EB,1.0,1.0,216.89,216.89,216.89,216.89,FD,0.0,F,3.0,Y,4,5,1,1,5,367.6333625340034,1,0,0,0.0,fiu,23,A,291,Full-Time,1.0,0.0,0.3676333625340034,1.0,0
959638,BN-749-1-380-W-22-631-V,1067080,W,22,0,44877,0,1,1,1,3,MARKET-BASED MANAGEMENT,BEST,9780130387752.0,6TH 13,PB,0.0,0.0,256.52,192.39,211.1,109.2,FD,0.0,F,3.0,Y,1,4,1,1,9,174.94542335880246,0,1,0,0.0,niagara,22,W,380,Full-Time,0.8229377826290348,0.17706221737096517,0.17494542335880245,0.0,0
11062385,BN-577-1-249-W-24-611-A20,2349148,W,24,0,69690,0,1,1,0,10,EBK STORYTELLING WITH DATA,KNAFLIC,9781119621508.0,20,EB,1.0,1.0,0.0,0.0,0.0,0.0,EO,0.0,F,3.0,N,6,10,0,0,2,696.9,1,0,0,0.2307692307692307,mercer,24,W,249,Full-Time,0.0,1.0,0.6969,1.0,0
6238875,BN-785-785-220-W-24-1006-U02,11324926,W,24,0,72062,1,1,1,0,7,INTRODUCTION TO ENGINEERING ANALYSIS,HAGEN,9780137981496.0,5TH 22,EP,1.0,0.0,0.0,0.0,0.0,0.0,EO,0.0,P,2.0,Y,4,10,1,1,8,720.62,1,0,0,0.0666666666666666,fiu,24,W,220,Part-Time,0.0,1.0,0.72062,1.0,0
6213041,BN-785-785-399-F-21-6316-RXV,4016093,F,21,1,69791,0,0,1,0,4,EBK A GUIDE TO THE PROJECT MANAGEMENT B,INSTITUTE,8220107944720.0,6,DG,1.0,1.0,0.0,0.0,0.0,0.0,EO,0.0,F,3.0,N,3,1,0,0,4,697.91,1,0,0,0.6,fiu,21,F,399,Full-Time,0.0,1.0,0.6979099999999999,1.0,0
6527968,BN-785-785-81-F-24-2010-U06,2254778,F,24,0,58141,0,0,1,1,7,EBK CAMPBELL BIOLOGY IN FOCUS,URRY,9780135191873.0,3RD 20,EB,1.0,1.0,0.0,0.0,0.0,0.0,EO,0.0,P,3.0,N,5,9,1,0,1,581.41,1,0,0,0.4285714285714285,fiu,24,F,81,Part-Time,0.0,1.0,0.58141,1.0,0
1583142,BN-785-785-714-F-23-4321-U01,775239,F,23,1,69708,1,1,1,1,18,MATH.STATISTICS W/APPL.,WACKERLY,9780495110811.0,7TH 08,PB,0.0,0.0,270.4,202.8,176.15,120.65,RQ,1.0,F,3.0,N,1,6,1,0,9,257.7958579881657,1,1,0,0.04,fiu,23,F,714,Full-Time,0.6514423076923078,0.3485576923076922,0.25779585798816573,0.0,0
3740238,BN-789-1-43-W-23-280-OCA,1400358,W,23,0,125174,0,0,1,0,8,BEST PRAC.IN EARLY LITERACY INSTRUCTION,BARONE,9781462511563.0,13,PB,0.0,0.0,47.0,35.25,38.25,21.4,RQ,1.0,F,3.0,Y,4,7,1,1,6,1000.0,1,0,0,0.0,ccis,23,W,43,Full-Time,0.8138297872340425,0.18617021276595747,1.0,0.0,0
6309007,BN-784-23-413-F-22-4108-B51,847487,F,22,0,69795,0,1,1,1,2,INVESTIGATIVE REPORTER'S HANDBOOK,HOUSTON,9780312589974.0,5TH 09,PB,0.0,0.0,97.04,72.78,82.5,46.1,RQ,1.0,F,3.0,Y,1,3,1,1,5,719.2394888705688,1,1,0,0.0,fiu,22,F,413,Full-Time,0.8501648804616653,0.14983511953833473,0.7192394888705689,0.0,0
1122847,BN-91-1-75-W-23-201-MC01,4052631,W,23,0,42084,0,0,1,1,12,"EBK BROADVIEW ANTH...,CONCISE,V.A",BLACK,8220103670616.0,3RD 17,EB,1.0,1.0,0.0,0.0,0.0,0.0,EO,0.0,F,3.0,Y,3,7,1,1,4,420.84,1,0,0,0.1111111111111111,campbell,23,W,75,Full-Time,0.0,1.0,0.42084,1.0,0
